,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Sean Patrick Maloney (D),N00034277,39000,"Paul, Weiss et al",0,39000,2018
1,Sean Patrick Maloney (D),N00034277,27255,Sullivan & Cromwell,0,27255,2018
2,Sean Patrick Maloney (D),N00034277,27000,Simon Property Group,0,27000,2018
3,Sean Patrick Maloney (D),N00034277,13116,New York Life Insurance,10000,23116,2018
4,Sean Patrick Maloney (D),N00034277,22638,Crystal Run Healthcare,0,22638,2018
5,Sean Patrick Maloney (D),N00034277,18500,Bloomberg LP,0,18500,2018
6,Sean Patrick Maloney (D),N00034277,17950,Gates Capital Management,0,17950,2018
7,Sean Patrick Maloney (D),N00034277,13750,Latham & Watkins,0,13750,2018
8,Sean Patrick Maloney (D),N00034277,13490,Fetner Properties,0,13490,2018
9,Sean Patrick Maloney (D),N00034277,5400,Goldman Sachs,6000,11400,2018
0,Brad Wenstrup (R),N00033310,23000,American Financial Group,0,23000,2012
1,Brad Wenstrup (R),N00033310,11300,North American Properties,0,11300,2012
2,Brad Wenstrup (R),N00033310,11000,"Keating, Muething & Klekamp",0,11000,2012
3,Brad Wenstrup (R),N00033310,254,American Podiatric Medical Assn,10000,10254,2012
4,Brad Wenstrup (R),N00033310,10000,Axcess Financial Services,0,10000,2012
5,Brad Wenstrup (R),N00033310,0,Credit Union National Assn,10000,10000,2012
6,Brad Wenstrup (R),N00033310,0,Freedom Project,10000,10000,2012
7,Brad Wenstrup (R),N00033310,9999,Ohio Health,0,9999,2012
8,Brad Wenstrup (R),N00033310,9750,Wellington Orthopaedics,0,9750,2012
9,Brad Wenstrup (R),N00033310,7500,Fifth Third Bancorp,2000,9500,2012
0,Brad Wenstrup (R),N00033310,35800,American Financial Group,0,35800,2014
1,Brad Wenstrup (R),N00033310,22050,Cintas Corp,1000,23050,2014
2,Brad Wenstrup (R),N00033310,13215,"Keating, Muething & Klekamp",1000,14215,2014
3,Brad Wenstrup (R),N00033310,12800,Enerfab Inc,0,12800,2014
4,Brad Wenstrup (R),N00033310,1152,American Podiatric Medical Assn,10000,11152,2014
5,Brad Wenstrup (R),N00033310,500,General Electric,10000,10500,2014
6,Brad Wenstrup (R),N00033310,10400,Valentine Research,0,10400,2014
7,Brad Wenstrup (R),N00033310,10400,Wellington Orthopaedics,0,10400,2014
8,Brad Wenstrup (R),N00033310,10050,Sportsman's Market,0,10050,2014
9,Brad Wenstrup (R),N00033310,0,Automotive Free International Trade PAC,10000,10000,2014
0,Brad Wenstrup (R),N00033310,42500,American Financial Group,0,42500,2016
1,Brad Wenstrup (R),N00033310,25100,Cintas Corp,2000,27100,2016
2,Brad Wenstrup (R),N00033310,17550,Joseph Auto Group,0,17550,2016
3,Brad Wenstrup (R),N00033310,16650,Wellington Orthopaedics,0,16650,2016
4,Brad Wenstrup (R),N00033310,16350,Chemed Corp,0,16350,2016
5,Brad Wenstrup (R),N00033310,15800,Christ Hospital,0,15800,2016
6,Brad Wenstrup (R),N00033310,14700,"Keating, Muething & Klekamp",1000,15700,2016
7,Brad Wenstrup (R),N00033310,12800,North American Properties,0,12800,2016
8,Brad Wenstrup (R),N00033310,10800,Total Quality Logistics,0,10800,2016
9,Brad Wenstrup (R),N00033310,750,American Podiatric Medical Assn,10000,10750,2016
0,Brad Wenstrup (R),N00033310,48600,American Financial Group,0,48600,2018
1,Brad Wenstrup (R),N00033310,13100,Cintas Corp,1000,14100,2018
2,Brad Wenstrup (R),N00033310,11900,"Keating, Muething & Klekamp",1500,13400,2018
3,Brad Wenstrup (R),N00033310,10800,Castellini Co,0,10800,2018
4,Brad Wenstrup (R),N00033310,10800,Joseph Auto Group,0,10800,2018
5,Brad Wenstrup (R),N00033310,10650,Chemed Corp,0,10650,2018
6,Brad Wenstrup (R),N00033310,500,L3 Technologies,10000,10500,2018
7,Brad Wenstrup (R),N00033310,10225,River Trading,0,10225,2018
8,Brad Wenstrup (R),N00033310,0,American College of Emergency Physicians,10000,10000,2018
9,Brad Wenstrup (R),N00033310,0,American Podiatric Medical Assn,10000,10000,2018
