,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Carolyn B Maloney (D),N00000078,15200,BlackRock Inc,0,15200,2010
1,Carolyn B Maloney (D),N00000078,14000,Estee Lauder Companies,0,14000,2010
2,Carolyn B Maloney (D),N00000078,8800,Deloitte LLP,5000,13800,2010
3,Carolyn B Maloney (D),N00000078,4000,Nasdaq Inc,7500,11500,2010
4,Carolyn B Maloney (D),N00000078,11200,Promontory Financial Group,0,11200,2010
5,Carolyn B Maloney (D),N00000078,11000,Nasdaq,0,11000,2010
6,Carolyn B Maloney (D),N00000078,0,Blackrock Funds Services Group,10000,10000,2010
7,Carolyn B Maloney (D),N00000078,0,Investment Co Institute,10000,10000,2010
8,Carolyn B Maloney (D),N00000078,0,Nomura Holding America,10000,10000,2010
9,Carolyn B Maloney (D),N00000078,0,Regions Financial,10000,10000,2010
0,Carolyn B Maloney (D),N00000078,28750,Votesane PAC,0,28750,2012
1,Carolyn B Maloney (D),N00000078,15000,Tully Construction,0,15000,2012
2,Carolyn B Maloney (D),N00000078,13800,Fisher Brothers,0,13800,2012
3,Carolyn B Maloney (D),N00000078,13000,Kynikos Assoc,0,13000,2012
4,Carolyn B Maloney (D),N00000078,12500,Guardian Life Insurance,0,12500,2012
5,Carolyn B Maloney (D),N00000078,11500,HBJ Investments,0,11500,2012
6,Carolyn B Maloney (D),N00000078,6000,"McDermott, Will & Emery",5000,11000,2012
7,Carolyn B Maloney (D),N00000078,5000,Reed Elsevier Inc,6000,11000,2012
8,Carolyn B Maloney (D),N00000078,500,Deloitte LLP,10000,10500,2012
9,Carolyn B Maloney (D),N00000078,0,American Crystal Sugar,10000,10000,2012
0,Carolyn B Maloney (D),N00000078,13000,Extell Development,0,13000,2014
1,Carolyn B Maloney (D),N00000078,10200,"McDermott, Will & Emery",2500,12700,2014
2,Carolyn B Maloney (D),N00000078,8500,JPMorgan Chase & Co,2500,11000,2014
3,Carolyn B Maloney (D),N00000078,500,New York Life Insurance,10000,10500,2014
4,Carolyn B Maloney (D),N00000078,10400,BLS Investments,0,10400,2014
5,Carolyn B Maloney (D),N00000078,10400,Red Apple Group,0,10400,2014
6,Carolyn B Maloney (D),N00000078,10200,Rudin Management,0,10200,2014
7,Carolyn B Maloney (D),N00000078,0,American Institute of CPAs,10000,10000,2014
8,Carolyn B Maloney (D),N00000078,0,Capital Group Companies,10000,10000,2014
9,Carolyn B Maloney (D),N00000078,0,Deloitte LLP,10000,10000,2014
0,Carolyn B Maloney (D),N00000078,15800,Rudin Management,0,15800,2016
1,Carolyn B Maloney (D),N00000078,15500,Brown Brothers Harriman & Co,0,15500,2016
2,Carolyn B Maloney (D),N00000078,8700,Goldman Sachs,5000,13700,2016
3,Carolyn B Maloney (D),N00000078,0,Council of Insurance Agents & Brokers,11500,11500,2016
4,Carolyn B Maloney (D),N00000078,11100,Greater New York Hospital Assn,0,11100,2016
5,Carolyn B Maloney (D),N00000078,1000,Depository Trust & Clearing Corp,10000,11000,2016
6,Carolyn B Maloney (D),N00000078,10800,Estee Lauder Companies,0,10800,2016
7,Carolyn B Maloney (D),N00000078,10800,Genesis 10,0,10800,2016
8,Carolyn B Maloney (D),N00000078,10800,Red Apple Group,0,10800,2016
9,Carolyn B Maloney (D),N00000078,0,American Academy of Dermatology Assn,10000,10000,2016
0,Carolyn B Maloney (D),N00000078,17700,BlackRock Inc,0,17700,2018
1,Carolyn B Maloney (D),N00000078,11700,Goldman Sachs,5000,16700,2018
2,Carolyn B Maloney (D),N00000078,14400,Brown Brothers Harriman & Co,0,14400,2018
3,Carolyn B Maloney (D),N00000078,10800,Estee Lauder Companies,0,10800,2018
4,Carolyn B Maloney (D),N00000078,10800,Perlbinder Realty Co,0,10800,2018
5,Carolyn B Maloney (D),N00000078,10800,Red Apple Group,0,10800,2018
6,Carolyn B Maloney (D),N00000078,10623,HBJ Investments,0,10623,2018
7,Carolyn B Maloney (D),N00000078,10400,Promontory Financial Group,0,10400,2018
8,Carolyn B Maloney (D),N00000078,0,American Academy of Dermatology Assn,10000,10000,2018
9,Carolyn B Maloney (D),N00000078,0,American Assn for Justice,10000,10000,2018
