,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Gary Peters (D),N00029277,110396,University of Michigan,0,110396,2010
1,Gary Peters (D),N00029277,73650,General Dynamics,10000,83650,2010
2,Gary Peters (D),N00029277,72000,Blackstone Group,0,72000,2010
3,Gary Peters (D),N00029277,71164,Democracy Engine,0,71164,2010
4,Gary Peters (D),N00029277,51300,Form G Tech,0,51300,2010
5,Gary Peters (D),N00029277,39200,Goldman Sachs,7500,46700,2010
6,Gary Peters (D),N00029277,24990,DTE Energy,10000,34990,2010
7,Gary Peters (D),N00029277,24602,Visa Inc,10000,34602,2010
8,Gary Peters (D),N00029277,23535,Delta Air Lines,10000,33535,2010
9,Gary Peters (D),N00029277,20500,Jackson National Life Insurance,10000,30500,2010
0,Gary Peters (D),N00029277,18500,Form G Tech,0,18500,2012
1,Gary Peters (D),N00029277,6550,Ford Motor Co,10000,16550,2012
2,Gary Peters (D),N00029277,14500,Guardian Industries,1000,15500,2012
3,Gary Peters (D),N00029277,4350,Deloitte LLP,10000,14350,2012
4,Gary Peters (D),N00029277,7250,DLA Piper,5000,12250,2012
5,Gary Peters (D),N00029277,12000,"Honigman, Miller et al",0,12000,2012
6,Gary Peters (D),N00029277,11500,Votesane PAC,0,11500,2012
7,Gary Peters (D),N00029277,1000,Investment Co Institute,10000,11000,2012
8,Gary Peters (D),N00029277,500,Bank of New York Mellon,10000,10500,2012
9,Gary Peters (D),N00029277,500,National Assn of Real Estate Investment Trusts,10000,10500,2012
0,Gary Peters (D),N00029277,329442,League of Conservation Voters,9332,338774,2014
1,Gary Peters (D),N00029277,95500,Blue Cross/Blue Shield of Michigan,10000,105500,2014
2,Gary Peters (D),N00029277,104900,University of Michigan,0,104900,2014
3,Gary Peters (D),N00029277,83200,Impact,10000,93200,2014
4,Gary Peters (D),N00029277,87100,Votesane PAC,0,87100,2014
5,Gary Peters (D),N00029277,64000,Voices for Progress,6413,70413,2014
6,Gary Peters (D),N00029277,50200,Goldman Sachs,10000,60200,2014
7,Gary Peters (D),N00029277,37400,General Dynamics,10000,47400,2014
8,Gary Peters (D),N00029277,35900,Quicken Loans,9000,44900,2014
9,Gary Peters (D),N00029277,33550,DTE Energy,10000,43550,2014
0,Collin Peterson (D),N00004558,11200,Minneapolis Radiation Oncology,0,11200,2010
1,Collin Peterson (D),N00004558,0,National Cotton Council,10000,10000,2010
2,Collin Peterson (D),N00004558,0,National Rural Water Assn,10000,10000,2010
3,Collin Peterson (D),N00004558,0,National Turkey Federation,10000,10000,2010
4,Collin Peterson (D),N00004558,0,Southern Minn Beet Sugar Co-Op,10000,10000,2010
5,Collin Peterson (D),N00004558,0,Crop Insurance Professionals Assn,7500,7500,2010
6,Collin Peterson (D),N00004558,0,International Paper,7500,7500,2010
7,Collin Peterson (D),N00004558,0,Land O'Lakes,7500,7500,2010
8,Collin Peterson (D),N00004558,0,Rain & Hail Insurance Society,7000,7000,2010
9,Collin Peterson (D),N00004558,1000,Schwan's Co,6000,7000,2010
0,Collin C Peterson (D),N00004558,0,National Rural Electric Cooperative Assn,12500,12500,2012
1,Collin C Peterson (D),N00004558,2000,American Crystal Sugar,10000,12000,2012
2,Collin C Peterson (D),N00004558,500,Land O'Lakes,10000,10500,2012
3,Collin C Peterson (D),N00004558,0,AG Processing,10000,10000,2012
4,Collin C Peterson (D),N00004558,0,American Assn of Crop Insurers,10000,10000,2012
5,Collin C Peterson (D),N00004558,0,American Institute of CPAs,10000,10000,2012
6,Collin C Peterson (D),N00004558,0,American Veterinary Medical Assn,10000,10000,2012
7,Collin C Peterson (D),N00004558,0,Associated Milk Producers,10000,10000,2012
8,Collin C Peterson (D),N00004558,0,Blue Dog PAC,10000,10000,2012
9,Collin C Peterson (D),N00004558,0,CME Group,10000,10000,2012
