,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Jan Schakowsky (D),N00004724,13750,JStreetPAC,0,13750,2014
1,Jan Schakowsky (D),N00004724,13575,State of Illinois,0,13575,2014
2,Jan Schakowsky (D),N00004724,10400,Habitat Co,0,10400,2014
3,Jan Schakowsky (D),N00004724,10400,Marco Consulting Group,0,10400,2014
4,Jan Schakowsky (D),N00004724,0,American Assn for Justice,10000,10000,2014
5,Jan Schakowsky (D),N00004724,0,American Assn of Nurse Anesthetists,10000,10000,2014
6,Jan Schakowsky (D),N00004724,0,American College of Radiology,10000,10000,2014
7,Jan Schakowsky (D),N00004724,0,American Congress of Obstetricians & Gynecologists,10000,10000,2014
8,Jan Schakowsky (D),N00004724,0,American Federation of State/Cnty/Munic Employees,10000,10000,2014
9,Jan Schakowsky (D),N00004724,0,American Optometric Assn,10000,10000,2014
0,Jan Schakowsky (D),N00004724,17110,JStreetPAC,2000,19110,2016
1,Jan Schakowsky (D),N00004724,13600,State of Illinois,0,13600,2016
2,Jan Schakowsky (D),N00004724,11800,"Power, Rogers & Smith",0,11800,2016
3,Jan Schakowsky (D),N00004724,10800,Development Specialists Inc,0,10800,2016
4,Jan Schakowsky (D),N00004724,10800,Marco Consulting Group,0,10800,2016
5,Jan Schakowsky (D),N00004724,10800,Namtor Inc,0,10800,2016
6,Jan Schakowsky (D),N00004724,0,American Assn for Justice,10000,10000,2016
7,Jan Schakowsky (D),N00004724,0,American Assn of Nurse Anesthetists,10000,10000,2016
8,Jan Schakowsky (D),N00004724,0,American Congress of Obstetricians & Gynecologists,10000,10000,2016
9,Jan Schakowsky (D),N00004724,0,American Federation of State/Cnty/Munic Employees,10000,10000,2016
0,Jan Schakowsky (D),N00004724,16700,Namtor Inc,0,16700,2018
1,Jan Schakowsky (D),N00004724,16445,State of Illinois,0,16445,2018
2,Jan Schakowsky (D),N00004724,10800,Development Specialists Inc,0,10800,2018
3,Jan Schakowsky (D),N00004724,10800,Drost Kivlahan McMahon,0,10800,2018
4,Jan Schakowsky (D),N00004724,10800,Habitat Co,0,10800,2018
5,Jan Schakowsky (D),N00004724,10800,"Power, Rogers & Smith",0,10800,2018
6,Jan Schakowsky (D),N00004724,10800,Senior Lifestyle Corp,0,10800,2018
7,Jan Schakowsky (D),N00004724,10100,Jenner & Block,0,10100,2018
8,Jan Schakowsky (D),N00004724,0,American Academy of Family Physicians,10000,10000,2018
9,Jan Schakowsky (D),N00004724,0,American Assn for Justice,10000,10000,2018
0,Adam Schiff (D),N00009585,16596,Miller Barondess Llp,0,16596,2010
1,Adam Schiff (D),N00009585,14325,"Quinn, Emanuel et al",0,14325,2010
2,Adam Schiff (D),N00009585,12200,Prospect Hotel Advisors,0,12200,2010
3,Adam Schiff (D),N00009585,11477,Walt Disney Co,0,11477,2010
4,Adam Schiff (D),N00009585,11200,Medley Partners,0,11200,2010
5,Adam Schiff (D),N00009585,11200,Sv Angel LLC,0,11200,2010
6,Adam Schiff (D),N00009585,11200,Wonderful Co,0,11200,2010
7,Adam Schiff (D),N00009585,10400,Pegasus Capital Advisors,0,10400,2010
8,Adam Schiff (D),N00009585,10380,Elevation Partners,0,10380,2010
9,Adam Schiff (D),N00009585,10000,Industrial Metals Recycling,0,10000,2010
0,Adam Schiff (D),N00009585,18500,"Quinn, Emanuel et al",0,18500,2012
1,Adam Schiff (D),N00009585,14000,"Pachulski, Stang et al",0,14000,2012
2,Adam Schiff (D),N00009585,10000,Univision Communications,1000,11000,2012
3,Adam Schiff (D),N00009585,500,Walt Disney Co,10000,10500,2012
4,Adam Schiff (D),N00009585,0,Avery Dennison Corp,10000,10000,2012
5,Adam Schiff (D),N00009585,0,Blue Dog PAC,10000,10000,2012
6,Adam Schiff (D),N00009585,10000,Camden Asset Management,0,10000,2012
7,Adam Schiff (D),N00009585,10000,Colony Group,0,10000,2012
8,Adam Schiff (D),N00009585,10000,D Wong & Assoc,0,10000,2012
9,Adam Schiff (D),N00009585,0,Edison International,10000,10000,2012
