,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Ralph Abraham (R),N00036633,10609,Affinity Health Group,0,10609,2014
1,Ralph Abraham (R),N00036633,10250,Davison Transport,0,10250,2014
2,Ralph Abraham (R),N00036633,7600,Caney Bayou Farms,0,7600,2014
3,Ralph Abraham (R),N00036633,6200,Willis-Knighton Health System,0,6200,2014
4,Ralph Abraham (R),N00036633,6100,Central Management,0,6100,2014
5,Ralph Abraham (R),N00036633,5500,Gamble Guest Care,0,5500,2014
6,Ralph Abraham (R),N00036633,5200,D&J Construction,0,5200,2014
7,Ralph Abraham (R),N00036633,5200,Glenwood Regional Medical Center,0,5200,2014
8,Ralph Abraham (R),N00036633,5200,Lincoln Builders,0,5200,2014
9,Ralph Abraham (R),N00036633,5200,Nela Radiology Assoc,0,5200,2014
0,Ralph Abraham (R),N00036633,0,American Society of Anesthesiologists,10000,10000,2016
1,Ralph Abraham (R),N00036633,0,Eye of the Tiger PAC,10000,10000,2016
2,Ralph Abraham (R),N00036633,0,Majority Cmte PAC,10000,10000,2016
3,Ralph Abraham (R),N00036633,8600,Terral River Service,0,8600,2016
4,Ralph Abraham (R),N00036633,0,National Assn of Realtors,8500,8500,2016
5,Ralph Abraham (R),N00036633,8100,Central Management,0,8100,2016
6,Ralph Abraham (R),N00036633,0,Farm Credit Council,8000,8000,2016
7,Ralph Abraham (R),N00036633,5400,LaSalle Management,0,5400,2016
8,Ralph Abraham (R),N00036633,5400,Precision Paper & Board,0,5400,2016
9,Ralph Abraham (R),N00036633,0,American Bankers Assn,5000,5000,2016
0,Ralph Abraham (R),N00036633,11900,Acadian Ambulance Service,5000,16900,2018
1,Ralph Abraham (R),N00036633,16200,Madden Contracting,0,16200,2018
2,Ralph Abraham (R),N00036633,11800,Central Management,0,11800,2018
3,Ralph Abraham (R),N00036633,3550,CenturyLink,7500,11050,2018
4,Ralph Abraham (R),N00036633,0,American Crystal Sugar,10000,10000,2018
5,Ralph Abraham (R),N00036633,0,American Society of Anesthesiologists,10000,10000,2018
6,Ralph Abraham (R),N00036633,0,American Sugar Cane League,10000,10000,2018
7,Ralph Abraham (R),N00036633,0,Boeing Co,10000,10000,2018
8,Ralph Abraham (R),N00036633,0,Farm Credit Council,10000,10000,2018
9,Ralph Abraham (R),N00036633,0,Majority Cmte PAC,10000,10000,2018
0,Garret Graves (R),N00036135,23400,Daybrook Fisheries,0,23400,2014
1,Garret Graves (R),N00036135,12000,Acadian Ambulance Service,7500,19500,2014
2,Garret Graves (R),N00036135,17600,Cajun Constructors,0,17600,2014
3,Garret Graves (R),N00036135,16600,Hallide America,0,16600,2014
4,Garret Graves (R),N00036135,16150,Bollinger Shipyards,0,16150,2014
5,Garret Graves (R),N00036135,15850,Evans-Graves Engineers Inc,0,15850,2014
6,Garret Graves (R),N00036135,15600,Cajun Industries,0,15600,2014
7,Garret Graves (R),N00036135,5300,Adams & Reese,10000,15300,2014
8,Garret Graves (R),N00036135,0,United Parcel Service,15000,15000,2014
9,Garret Graves (R),N00036135,14000,Louisiana Machinery,0,14000,2014
0,Garret Graves (R),N00036135,27000,Edison Chouest Offshore,0,27000,2016
1,Garret Graves (R),N00036135,18100,Bollinger Shipyards,0,18100,2016
2,Garret Graves (R),N00036135,17700,Daybrook Fisheries,0,17700,2016
3,Garret Graves (R),N00036135,5900,Adams & Reese,8000,13900,2016
4,Garret Graves (R),N00036135,2700,Squire Patton Boggs,10000,12700,2016
5,Garret Graves (R),N00036135,11800,Cajun Constructors,0,11800,2016
6,Garret Graves (R),N00036135,11400,Campbell Companies,0,11400,2016
7,Garret Graves (R),N00036135,11400,Crosby Tugs,0,11400,2016
8,Garret Graves (R),N00036135,5900,Lamar Advertising,5500,11400,2016
9,Garret Graves (R),N00036135,0,Council of Insurance Agents & Brokers,11000,11000,2016
