,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Debbie Wasserman Schultz (D),N00026106,43825,Morgan & Morgan,0,43825,2012
1,Debbie Wasserman Schultz (D),N00026106,22900,Greenberg Traurig LLP,5000,27900,2012
2,Debbie Wasserman Schultz (D),N00026106,25000,Leon Medical Centers,0,25000,2012
3,Debbie Wasserman Schultz (D),N00026106,15000,Southern Glazer's Wine & Spirits,10000,25000,2012
4,Debbie Wasserman Schultz (D),N00026106,16800,Coastal Construction Group,0,16800,2012
5,Debbie Wasserman Schultz (D),N00026106,15500,Haggard Law Firm,0,15500,2012
6,Debbie Wasserman Schultz (D),N00026106,10119,Akerman LLP,5000,15119,2012
7,Debbie Wasserman Schultz (D),N00026106,15000,Passion Growers,0,15000,2012
8,Debbie Wasserman Schultz (D),N00026106,15000,Teneo,0,15000,2012
9,Debbie Wasserman Schultz (D),N00026106,3500,Microsoft Corp,10000,13500,2012
0,Debbie Wasserman Schultz (D),N00026106,22100,NorPAC,0,22100,2014
1,Debbie Wasserman Schultz (D),N00026106,19500,Leon Medical Centers,0,19500,2014
2,Debbie Wasserman Schultz (D),N00026106,17900,Florida Crystals,0,17900,2014
3,Debbie Wasserman Schultz (D),N00026106,12500,Duty Free Americas,0,12500,2014
4,Debbie Wasserman Schultz (D),N00026106,11400,AHG Group,0,11400,2014
5,Debbie Wasserman Schultz (D),N00026106,10400,Chen Medical Center,0,10400,2014
6,Debbie Wasserman Schultz (D),N00026106,10400,Greenstreet Partners,0,10400,2014
7,Debbie Wasserman Schultz (D),N00026106,10200,Libra Group,0,10200,2014
8,Debbie Wasserman Schultz (D),N00026106,10200,St George's University,0,10200,2014
9,Debbie Wasserman Schultz (D),N00026106,10000,Maple Leaf Group,0,10000,2014
0,Debbie Wasserman Schultz (D),N00026106,16700,Comcast Corp,10000,26700,2016
1,Debbie Wasserman Schultz (D),N00026106,26000,Paloma Partners,0,26000,2016
2,Debbie Wasserman Schultz (D),N00026106,24100,Leon Medical Centers,0,24100,2016
3,Debbie Wasserman Schultz (D),N00026106,14200,NextEra Energy,7500,21700,2016
4,Debbie Wasserman Schultz (D),N00026106,21600,DreamWorks SKG,0,21600,2016
5,Debbie Wasserman Schultz (D),N00026106,8275,Southern Glazer's Wine & Spirits,10000,18275,2016
6,Debbie Wasserman Schultz (D),N00026106,17450,Haggard Law Firm,0,17450,2016
7,Debbie Wasserman Schultz (D),N00026106,17200,Florida Crystals,0,17200,2016
8,Debbie Wasserman Schultz (D),N00026106,16200,Libra Group,0,16200,2016
9,Debbie Wasserman Schultz (D),N00026106,15000,Duty Free Americas,0,15000,2016
0,Debbie Wasserman Schultz (D),N00026106,28600,Paloma Partners,0,28600,2018
1,Debbie Wasserman Schultz (D),N00026106,25000,Leon Medical Centers,0,25000,2018
2,Debbie Wasserman Schultz (D),N00026106,16500,NextEra Energy,7500,24000,2018
3,Debbie Wasserman Schultz (D),N00026106,10602,Southern Glazer's Wine & Spirits,10000,20602,2018
4,Debbie Wasserman Schultz (D),N00026106,15925,"Genovese, Joblove & Battista",0,15925,2018
5,Debbie Wasserman Schultz (D),N00026106,15000,Gold Coast Florida Regional Center,0,15000,2018
6,Debbie Wasserman Schultz (D),N00026106,11800,Bf Group,0,11800,2018
7,Debbie Wasserman Schultz (D),N00026106,10800,CC1 Companies,0,10800,2018
8,Debbie Wasserman Schultz (D),N00026106,10800,Greenstreet Partners,0,10800,2018
9,Debbie Wasserman Schultz (D),N00026106,10800,Haggard Law Firm,0,10800,2018
0,Maxine Waters (D),N00006690,66500,Votesane PAC,1500,68000,2010
1,Maxine Waters (D),N00006690,14300,Quicken Loans,2500,16800,2010
2,Maxine Waters (D),N00006690,13600,Law Office of Eric M Kamerath,0,13600,2010
3,Maxine Waters (D),N00006690,0,American Property Casualty Insurance Assn,10000,10000,2010
4,Maxine Waters (D),N00006690,0,Council of Insurance Agents & Brokers,10000,10000,2010
5,Maxine Waters (D),N00006690,0,Credit Union National Assn,10000,10000,2010
6,Maxine Waters (D),N00006690,3000,"Akin, Gump et al",4999,7999,2010
7,Maxine Waters (D),N00006690,0,National Assn of Mutual Insurance Companies,7500,7500,2010
8,Maxine Waters (D),N00006690,6000,theGROUP DC,0,6000,2010
9,Maxine Waters (D),N00006690,5600,001 Corp,0,5600,2010
