,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Charlie Crist (D),N00002942,181600,Morgan & Morgan,0,181600,2016
1,Charlie Crist (D),N00002942,27000,Fran Haasch Law Group,0,27000,2016
2,Charlie Crist (D),N00002942,16200,Werner's European Imports,0,16200,2016
3,Charlie Crist (D),N00002942,4033,League of Conservation Voters,9999,14032,2016
4,Charlie Crist (D),N00002942,5500,Democrats Win Seats PAC,6000,11500,2016
5,Charlie Crist (D),N00002942,1000,New Democrat Coalition,10000,11000,2016
6,Charlie Crist (D),N00002942,10800,Coastal Construction Group,0,10800,2016
7,Charlie Crist (D),N00002942,10800,Hascor International,0,10800,2016
8,Charlie Crist (D),N00002942,10800,Peter H Leach & Assoc,0,10800,2016
9,Charlie Crist (D),N00002942,10800,Renaissance Technologies,0,10800,2016
0,Charlie Crist (D),N00002942,27000,Fran Haasch Law Group,0,27000,2018
1,Charlie Crist (D),N00002942,21600,Southern Glazer's Wine & Spirits,5000,26600,2018
2,Charlie Crist (D),N00002942,19950,Morgan & Morgan,0,19950,2018
3,Charlie Crist (D),N00002942,18900,Tampa Bay Buccaneers,0,18900,2018
4,Charlie Crist (D),N00002942,18700,Seminole Tribe of Florida,0,18700,2018
5,Charlie Crist (D),N00002942,18200,Democracy Engine,0,18200,2018
6,Charlie Crist (D),N00002942,17700,Amscot Financial,0,17700,2018
7,Charlie Crist (D),N00002942,16200,Libra Group,0,16200,2018
8,Charlie Crist (D),N00002942,15700,Breakthru Beverage Group,0,15700,2018
9,Charlie Crist (D),N00002942,14000,Everglades Foundation,0,14000,2018
0,Brian Mast (R),N00037269,32400,Duty Free Americas,0,32400,2016
1,Brian Mast (R),N00037269,16200,NextGen Management,0,16200,2016
2,Brian Mast (R),N00037269,13500,Superior Foods,0,13500,2016
3,Brian Mast (R),N00037269,12000,Raia Properties,0,12000,2016
4,Brian Mast (R),N00037269,11250,Southeast Lineman Training Ctr,0,11250,2016
5,Brian Mast (R),N00037269,10800,A-Affordable Insurance Agency,0,10800,2016
6,Brian Mast (R),N00037269,10800,Chiquita Brands International,0,10800,2016
7,Brian Mast (R),N00037269,10800,Closeline,0,10800,2016
8,Brian Mast (R),N00037269,10800,Emerick Construction,0,10800,2016
9,Brian Mast (R),N00037269,10800,Great Health Works,0,10800,2016
0,Brian Mast (R),N00037269,24300,Duty Free Americas,0,24300,2018
1,Brian Mast (R),N00037269,21600,Alticor Inc,0,21600,2018
2,Brian Mast (R),N00037269,18900,MCNA Dental Plans,0,18900,2018
3,Brian Mast (R),N00037269,8400,MacAndrews & Forbes,10000,18400,2018
4,Brian Mast (R),N00037269,18400,Raia Properties,0,18400,2018
5,Brian Mast (R),N00037269,15450,Cheney Brothers,0,15450,2018
6,Brian Mast (R),N00037269,13800,Dezer Properties,0,13800,2018
7,Brian Mast (R),N00037269,13600,Noble Properties,0,13600,2018
8,Brian Mast (R),N00037269,13500,Silgan Holdings,0,13500,2018
9,Brian Mast (R),N00037269,12900,NorPAC,0,12900,2018
0,Francis Rooney (R),N00040007,31700,Rooney Holdings,0,31700,2016
1,Francis Rooney (R),N00040007,30895,Manhattan Construction,0,30895,2016
2,Francis Rooney (R),N00040007,11200,State of Florida,0,11200,2016
3,Francis Rooney (R),N00040007,10800,Sj Lockwood & Co,0,10800,2016
4,Francis Rooney (R),N00040007,10800,XL Group,0,10800,2016
5,Francis Rooney (R),N00040007,8600,21st Century Oncology,0,8600,2016
6,Francis Rooney (R),N00040007,8100,Arch Street Management,0,8100,2016
7,Francis Rooney (R),N00040007,8100,Collier Enterprises,0,8100,2016
8,Francis Rooney (R),N00040007,8100,Fidelity Investments,0,8100,2016
9,Francis Rooney (R),N00040007,8100,Laredo Petroleum,0,8100,2016
