,cand_name,cid,indivs,org_name,pacs,total,cycle
0,David Perdue (R),N00035516,99252,Club for Growth,0,99252,2014
1,David Perdue (R),N00035516,32200,KPMG LLP,15000,47200,2014
2,David Perdue (R),N00035516,0,National Republican Senatorial Cmte,45400,45400,2014
3,David Perdue (R),N00035516,39000,Hoover Foods,0,39000,2014
4,David Perdue (R),N00035516,28650,Home Depot,10000,38650,2014
5,David Perdue (R),N00035516,36700,Southeastern Minerals,0,36700,2014
6,David Perdue (R),N00035516,26600,Alston & Bird,10000,36600,2014
7,David Perdue (R),N00035516,36000,Delta Air Lines,0,36000,2014
8,David Perdue (R),N00035516,20000,AFLAC Inc,15000,35000,2014
9,David Perdue (R),N00035516,32350,Merrill Lynch,0,32350,2014
0,Joni Ernst (R),N00035483,0,National Republican Senatorial Cmte,45400,45400,2014
1,Joni Ernst (R),N00035483,25344,Senate Conservatives Fund,10000,35344,2014
2,Joni Ernst (R),N00035483,2000,Reclaim America PAC,10000,12000,2014
3,Joni Ernst (R),N00035483,11201,Club for Growth,0,11201,2014
4,Joni Ernst (R),N00035483,1000,Hy-Vee Inc,10000,11000,2014
5,Joni Ernst (R),N00035483,1000,Ruan Companies,10000,11000,2014
6,Joni Ernst (R),N00035483,0,Susan B Anthony List,10494,10494,2014
7,Joni Ernst (R),N00035483,10400,Arag Group,0,10400,2014
8,Joni Ernst (R),N00035483,10400,Ariel Corp,0,10400,2014
9,Joni Ernst (R),N00035483,10400,Mail Services LLC,0,10400,2014
0,Thom Tillis (R),N00035492,108300,Elliott Management,0,108300,2014
1,Thom Tillis (R),N00035492,59300,XPO Logistics,0,59300,2014
2,Thom Tillis (R),N00035492,46100,Susan B Anthony List,8694,54794,2014
3,Thom Tillis (R),N00035492,53049,"Kleinberg, Kaplan et al",0,53049,2014
4,Thom Tillis (R),N00035492,30600,Citizens for Prosperity in America Today,14380,44980,2014
5,Thom Tillis (R),N00035492,37600,New Breed Logistics,0,37600,2014
6,Thom Tillis (R),N00035492,36800,Club for Growth,0,36800,2014
7,Thom Tillis (R),N00035492,33800,Amway/Alticor Inc,0,33800,2014
8,Thom Tillis (R),N00035492,26225,Womble Bond Dickinson,2000,28225,2014
9,Thom Tillis (R),N00035492,26000,ACN Inc,0,26000,2014
0,Mike Rounds (R),N00035187,0,National Republican Senatorial Cmte,45400,45400,2014
1,Mike Rounds (R),N00035187,30200,Citigroup Inc,10000,40200,2014
2,Mike Rounds (R),N00035187,29004,Avera Health Systems,0,29004,2014
3,Mike Rounds (R),N00035187,17848,Verizon Communications,10000,27848,2014
4,Mike Rounds (R),N00035187,27700,Lawrence & Schiller,0,27700,2014
5,Mike Rounds (R),N00035187,26000,Amway/Alticor Inc,1000,27000,2014
6,Mike Rounds (R),N00035187,14800,BNSF Railway,10000,24800,2014
7,Mike Rounds (R),N00035187,24700,State of South Dakota,0,24700,2014
8,Mike Rounds (R),N00035187,23800,Empirical Foods,0,23800,2014
9,Mike Rounds (R),N00035187,10300,Poet LLC,10000,20300,2014
0,Mark Walker (R),N00035311,11075,Lorillard Tobacco,5000,16075,2014
1,Mark Walker (R),N00035311,12660,Forsyth Plastic Surgery,0,12660,2014
2,Mark Walker (R),N00035311,10400,Regional Medical Group,0,10400,2014
3,Mark Walker (R),N00035311,0,Freedom Project,10000,10000,2014
4,Mark Walker (R),N00035311,0,Majority Cmte PAC,10000,10000,2014
5,Mark Walker (R),N00035311,0,Next Century Fund,10000,10000,2014
6,Mark Walker (R),N00035311,8200,Computernet Resource Group,0,8200,2014
7,Mark Walker (R),N00035311,7800,Tri-City Mechanical Contractor,0,7800,2014
8,Mark Walker (R),N00035311,7700,Smith Moore Leatherwood,0,7700,2014
9,Mark Walker (R),N00035311,7130,Central Carolina Surgery,0,7130,2014
