,cand_name,cid,indivs,org_name,pacs,total,cycle
0,John Moolenaar (R),N00036275,57290,Dow Chemical,4000,61290,2016
1,John Moolenaar (R),N00036275,0,Majority Cmte PAC,15000,15000,2016
2,John Moolenaar (R),N00036275,0,Honeywell International,14998,14998,2016
3,John Moolenaar (R),N00036275,0,National Beer Wholesalers Assn,13500,13500,2016
4,John Moolenaar (R),N00036275,5750,Dow Corning,5000,10750,2016
5,John Moolenaar (R),N00036275,350,General Motors,10000,10350,2016
6,John Moolenaar (R),N00036275,250,CMS Energy,9900,10150,2016
7,John Moolenaar (R),N00036275,0,Blue Cross/Blue Shield of Michigan,10000,10000,2016
8,John Moolenaar (R),N00036275,0,Ford Motor Co,10000,10000,2016
9,John Moolenaar (R),N00036275,0,AT&T Inc,9500,9500,2016
0,John Moolenaar (R),N00036275,42050,DowDuPont,9000,51050,2018
1,John Moolenaar (R),N00036275,500,Boeing Co,13000,13500,2018
2,John Moolenaar (R),N00036275,3000,CMS Energy,10000,13000,2018
3,John Moolenaar (R),N00036275,10800,Alticor Inc,0,10800,2018
4,John Moolenaar (R),N00036275,10400,Signature Wall Solutions,0,10400,2018
5,John Moolenaar (R),N00036275,250,Blue Cross/Blue Shield of Michigan,10000,10250,2018
6,John Moolenaar (R),N00036275,0,American Bankers Assn,10000,10000,2018
7,John Moolenaar (R),N00036275,0,American Chemistry Council,10000,10000,2018
8,John Moolenaar (R),N00036275,0,American Crystal Sugar,10000,10000,2018
9,John Moolenaar (R),N00036275,0,American Society of Anesthesiologists,10000,10000,2018
0,Debbie Dingell (D),N00036149,26100,EMILY's List,10000,36100,2014
1,Debbie Dingell (D),N00036149,20500,Wayne State University,0,20500,2014
2,Debbie Dingell (D),N00036149,10200,Ford Motor Co,10000,20200,2014
3,Debbie Dingell (D),N00036149,7600,General Motors,10000,17600,2014
4,Debbie Dingell (D),N00036149,10000,Quicken Loans,7500,17500,2014
5,Debbie Dingell (D),N00036149,6450,Boeing Co,10000,16450,2014
6,Debbie Dingell (D),N00036149,3000,DTE Energy,10000,13000,2014
7,Debbie Dingell (D),N00036149,2900,United Auto Workers,10000,12900,2014
8,Debbie Dingell (D),N00036149,6200,KPMG LLP,5000,11200,2014
9,Debbie Dingell (D),N00036149,5000,DLA Piper,6000,11000,2014
0,Debbie Dingell (D),N00036149,6850,Ford Motor Co,10000,16850,2016
1,Debbie Dingell (D),N00036149,6700,Blue Cross/Blue Shield of Michigan,8500,15200,2016
2,Debbie Dingell (D),N00036149,14602,University of Michigan,0,14602,2016
3,Debbie Dingell (D),N00036149,11750,Quicken Loans,1000,12750,2016
4,Debbie Dingell (D),N00036149,2500,Boeing Co,10000,12500,2016
5,Debbie Dingell (D),N00036149,1250,DTE Energy,10000,11250,2016
6,Debbie Dingell (D),N00036149,4000,General Motors,6500,10500,2016
7,Debbie Dingell (D),N00036149,0,American Federation of Teachers,10000,10000,2016
8,Debbie Dingell (D),N00036149,0,BASF Corp,10000,10000,2016
9,Debbie Dingell (D),N00036149,0,Carpenters & Joiners Union,10000,10000,2016
0,Debbie Dingell (D),N00036149,39235,University of Michigan,0,39235,2018
1,Debbie Dingell (D),N00036149,14650,Quicken Loans,10000,24650,2018
2,Debbie Dingell (D),N00036149,10050,Ford Motor Co,10000,20050,2018
3,Debbie Dingell (D),N00036149,7900,Boeing Co,10000,17900,2018
4,Debbie Dingell (D),N00036149,10900,Centene Corp,5000,15900,2018
5,Debbie Dingell (D),N00036149,1100,Blue Cross/Blue Shield of Michigan,11000,12100,2018
6,Debbie Dingell (D),N00036149,1000,Delta Air Lines,10000,11000,2018
7,Debbie Dingell (D),N00036149,10800,Boomerang Advisors,0,10800,2018
8,Debbie Dingell (D),N00036149,500,ITC Holdings,10000,10500,2018
9,Debbie Dingell (D),N00036149,100,United Auto Workers,10000,10100,2018
