,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Lois J Frankel (D),N00002893,31200,Blackstone Group,0,31200,2014
1,Lois J Frankel (D),N00002893,17700,Florida Crystals,0,17700,2014
2,Lois J Frankel (D),N00002893,15600,Prospect Hotel Advisors,0,15600,2014
3,Lois J Frankel (D),N00002893,12800,Gold Coast Beverage Distributors,0,12800,2014
4,Lois J Frankel (D),N00002893,10400,Maple Leaf Group,0,10400,2014
5,Lois J Frankel (D),N00002893,10400,Renaissance Technologies,0,10400,2014
6,Lois J Frankel (D),N00002893,10400,St George's University,0,10400,2014
7,Lois J Frankel (D),N00002893,0,American Assn for Justice,10000,10000,2014
8,Lois J Frankel (D),N00002893,0,American Federation of Teachers,10000,10000,2014
9,Lois J Frankel (D),N00002893,0,Carpenters & Joiners Union,10000,10000,2014
0,Lois J Frankel (D),N00002893,37800,Blackstone Group,0,37800,2016
1,Lois J Frankel (D),N00002893,18900,Florida Crystals,0,18900,2016
2,Lois J Frankel (D),N00002893,16200,Chase Enterprises,0,16200,2016
3,Lois J Frankel (D),N00002893,16200,Therapeutics MD,0,16200,2016
4,Lois J Frankel (D),N00002893,15100,Joel M Weissman PA,0,15100,2016
5,Lois J Frankel (D),N00002893,11000,Related Companies,0,11000,2016
6,Lois J Frankel (D),N00002893,10800,Astenbeck Capital Management,0,10800,2016
7,Lois J Frankel (D),N00002893,800,Boeing Co,10000,10800,2016
8,Lois J Frankel (D),N00002893,10800,Cmg Management,0,10800,2016
9,Lois J Frankel (D),N00002893,10800,Maple Leaf Properties,0,10800,2016
0,Lois J Frankel (D),N00002893,12800,Chase Enterprises,0,12800,2018
1,Lois J Frankel (D),N00002893,10800,Florida Crystals,0,10800,2018
2,Lois J Frankel (D),N00002893,10800,Prospect Hotel Advisors,0,10800,2018
3,Lois J Frankel (D),N00002893,10800,Renaissance Technologies,0,10800,2018
4,Lois J Frankel (D),N00002893,0,American Assn for Justice,10000,10000,2018
5,Lois J Frankel (D),N00002893,0,American Crystal Sugar,10000,10000,2018
6,Lois J Frankel (D),N00002893,0,American Federation of State/Cnty/Munic Employees,10000,10000,2018
7,Lois J Frankel (D),N00002893,0,American Hotel & Lodging Assn,10000,10000,2018
8,Lois J Frankel (D),N00002893,0,Carpenters & Joiners Union,10000,10000,2018
9,Lois J Frankel (D),N00002893,0,International Brotherhood of Electrical Workers,10000,10000,2018
0,Doug Collins (R),N00033518,0,National Auto Dealers Assn,17500,17500,2012
1,Doug Collins (R),N00033518,0,National Assn of Realtors,15000,15000,2012
2,Doug Collins (R),N00033518,13000,Wilheit Packaging,0,13000,2012
3,Doug Collins (R),N00033518,12500,Walters Management,0,12500,2012
4,Doug Collins (R),N00033518,0,Every Republican is Crucial PAC,10000,10000,2012
5,Doug Collins (R),N00033518,0,Republican Majority Fund,10000,10000,2012
6,Doug Collins (R),N00033518,0,United Health Services,7500,7500,2012
7,Doug Collins (R),N00033518,7300,Gainesville Radiology,0,7300,2012
8,Doug Collins (R),N00033518,0,AFLAC Inc,6000,6000,2012
9,Doug Collins (R),N00033518,0,American Dental Assn,6000,6000,2012
0,Doug Collins (R),N00033518,14300,Fieldale Farms,0,14300,2014
1,Doug Collins (R),N00033518,500,Home Depot,10000,10500,2014
2,Doug Collins (R),N00033518,10400,Southern Polyurethanes,0,10400,2014
3,Doug Collins (R),N00033518,0,AFLAC Inc,10000,10000,2014
4,Doug Collins (R),N00033518,0,Coca-Cola Co,10000,10000,2014
5,Doug Collins (R),N00033518,0,Georgia Power,10000,10000,2014
6,Doug Collins (R),N00033518,0,Majority Cmte PAC,10000,10000,2014
7,Doug Collins (R),N00033518,0,National Community Pharmacists Assn,10000,10000,2014
8,Doug Collins (R),N00033518,9000,Wilheit Packaging,0,9000,2014
9,Doug Collins (R),N00033518,250,McDonald's Corp,7500,7750,2014
