,cand_name,cid,indivs,org_name,pacs,total,cycle
0,John M Shimkus (R),N00004961,0,Abbott Laboratories,10000,10000,2018
1,John M Shimkus (R),N00004961,0,AbbVie Inc,10000,10000,2018
2,John M Shimkus (R),N00004961,0,Ameren Corp,10000,10000,2018
3,John M Shimkus (R),N00004961,0,American Bankers Assn,10000,10000,2018
4,John M Shimkus (R),N00004961,0,American College of Emergency Physicians,10000,10000,2018
5,John M Shimkus (R),N00004961,0,American Maritime Officers,10000,10000,2018
6,John M Shimkus (R),N00004961,0,American Society of Interventional Pain Physicians,10000,10000,2018
7,John M Shimkus (R),N00004961,0,Amgen Inc,10000,10000,2018
8,John M Shimkus (R),N00004961,0,Archer Daniels Midland,10000,10000,2018
9,John M Shimkus (R),N00004961,0,AT&T Inc,10000,10000,2018
0,Mike Simpson (R),N00006263,11200,Clearpath Foundation,0,11200,2010
1,Mike Simpson (R),N00006263,0,Freedom Fund,10000,10000,2010
2,Mike Simpson (R),N00006263,0,Majority Cmte PAC,10000,10000,2010
3,Mike Simpson (R),N00006263,5600,Idaho Forest Group,0,5600,2010
4,Mike Simpson (R),N00006263,5600,LS Power,0,5600,2010
5,Mike Simpson (R),N00006263,0,AECOM US,5000,5000,2010
6,Mike Simpson (R),N00006263,0,American Crystal Sugar,5000,5000,2010
7,Mike Simpson (R),N00006263,0,American Dental Assn,5000,5000,2010
8,Mike Simpson (R),N00006263,0,American Maritime Officers,5000,5000,2010
9,Mike Simpson (R),N00006263,0,Bayer Corp,5000,5000,2010
0,Mike Simpson (R),N00006263,3750,Monsanto Co,10000,13750,2012
1,Mike Simpson (R),N00006263,3250,Potlatch Corp,10000,13250,2012
2,Mike Simpson (R),N00006263,2500,JR Simplot Co,10000,12500,2012
3,Mike Simpson (R),N00006263,500,American Dental Assn,10000,10500,2012
4,Mike Simpson (R),N00006263,0,American Academy of Pediatric Dentistry,10000,10000,2012
5,Mike Simpson (R),N00006263,0,American Crystal Sugar,10000,10000,2012
6,Mike Simpson (R),N00006263,0,Associated General Contractors,10000,10000,2012
7,Mike Simpson (R),N00006263,0,California Dairies Inc,10000,10000,2012
8,Mike Simpson (R),N00006263,0,Dairy Farmers of America,10000,10000,2012
9,Mike Simpson (R),N00006263,0,Lockheed Martin,10000,10000,2012
0,Mike Simpson (R),N00006263,14394,Idaho Power,10000,24394,2014
1,Mike Simpson (R),N00006263,10400,General Atomics,10000,20400,2014
2,Mike Simpson (R),N00006263,0,National Assn of Realtors,14990,14990,2014
3,Mike Simpson (R),N00006263,4192,Potlatch Corp,10000,14192,2014
4,Mike Simpson (R),N00006263,3000,Micron Technology,11000,14000,2014
5,Mike Simpson (R),N00006263,8950,Hecla Mining,5000,13950,2014
6,Mike Simpson (R),N00006263,3100,Babcock & Wilcox Enterprises,10000,13100,2014
7,Mike Simpson (R),N00006263,2600,Lockheed Martin,10000,12600,2014
8,Mike Simpson (R),N00006263,2000,JR Simplot Co,10000,12000,2014
9,Mike Simpson (R),N00006263,11850,Micron Corp,0,11850,2014
0,Mike Simpson (R),N00006263,21600,Sinclair Companies,0,21600,2016
1,Mike Simpson (R),N00006263,1625,Lockheed Martin,10000,11625,2016
2,Mike Simpson (R),N00006263,10800,Apercen Partners,0,10800,2016
3,Mike Simpson (R),N00006263,500,Nuclear Energy Institute,10000,10500,2016
4,Mike Simpson (R),N00006263,0,AECOM US,10000,10000,2016
5,Mike Simpson (R),N00006263,0,American Academy of Pediatric Dentistry,10000,10000,2016
6,Mike Simpson (R),N00006263,0,American Assn/Oral & Maxillofacial Surg,10000,10000,2016
7,Mike Simpson (R),N00006263,0,American Bankers Assn,10000,10000,2016
8,Mike Simpson (R),N00006263,0,American Council of Engineering Cos,10000,10000,2016
9,Mike Simpson (R),N00006263,0,American Crystal Sugar,10000,10000,2016
