,cand_name,cid,indivs,org_name,pacs,total,cycle
0,John B Larson (D),N00000575,17000,Prudential Financial,12500,29500,2018
1,John B Larson (D),N00000575,7499,Guardian Life Insurance,10000,17499,2018
2,John B Larson (D),N00000575,6900,United Technologies,10000,16900,2018
3,John B Larson (D),N00000575,6200,Lockheed Martin,10000,16200,2018
4,John B Larson (D),N00000575,13750,The Hartford,0,13750,2018
5,John B Larson (D),N00000575,2250,Ernst & Young,10000,12250,2018
6,John B Larson (D),N00000575,1000,Morgan Stanley,10000,11000,2018
7,John B Larson (D),N00000575,250,Bank of America,10000,10250,2018
8,John B Larson (D),N00000575,0,American Council of Life Insurers,10000,10000,2018
9,John B Larson (D),N00000575,0,American Crystal Sugar,10000,10000,2018
0,Robert E Latta (R),N00012233,5550,National Assn of Broadcasters,6000,11550,2010
1,Robert E Latta (R),N00012233,0,Comcast Corp,8500,8500,2010
2,Robert E Latta (R),N00012233,6850,Block Communications,0,6850,2010
3,Robert E Latta (R),N00012233,0,America's Communication Assn,6300,6300,2010
4,Robert E Latta (R),N00012233,0,Dominion Energy,6000,6000,2010
5,Robert E Latta (R),N00012233,1000,Marathon Petroleum,5000,6000,2010
6,Robert E Latta (R),N00012233,5600,Cooper Farms,0,5600,2010
7,Robert E Latta (R),N00012233,5600,Parker Steel,0,5600,2010
8,Robert E Latta (R),N00012233,0,American Bankers Assn,5000,5000,2010
9,Robert E Latta (R),N00012233,0,Charter Communications,5000,5000,2010
0,Robert E Latta (R),N00012233,18300,American Electric Power,7000,25300,2012
1,Robert E Latta (R),N00012233,13350,Marathon Petroleum,7000,20350,2012
2,Robert E Latta (R),N00012233,14500,Cooper Farms,0,14500,2012
3,Robert E Latta (R),N00012233,1000,Cardinal Health,10000,11000,2012
4,Robert E Latta (R),N00012233,1000,HCR Manor Care,9500,10500,2012
5,Robert E Latta (R),N00012233,0,America's Communication Assn,10000,10000,2012
6,Robert E Latta (R),N00012233,0,American Bankers Assn,10000,10000,2012
7,Robert E Latta (R),N00012233,0,CSX Corp,10000,10000,2012
8,Robert E Latta (R),N00012233,0,Every Republican is Crucial PAC,10000,10000,2012
9,Robert E Latta (R),N00012233,0,FirstEnergy Corp,10000,10000,2012
0,Robert E Latta (R),N00012233,24400,Marathon Petroleum,10000,34400,2014
1,Robert E Latta (R),N00012233,20800,Cooper Farms,0,20800,2014
2,Robert E Latta (R),N00012233,6300,Cooper Tire & Rubber,10000,16300,2014
3,Robert E Latta (R),N00012233,6000,Cardinal Health,10000,16000,2014
4,Robert E Latta (R),N00012233,0,Time Warner Cable,15000,15000,2014
5,Robert E Latta (R),N00012233,2600,FirstEnergy Corp,10000,12600,2014
6,Robert E Latta (R),N00012233,12250,Hylant Group,0,12250,2014
7,Robert E Latta (R),N00012233,10450,Block Communications,0,10450,2014
8,Robert E Latta (R),N00012233,0,America's Communication Assn,10000,10000,2014
9,Robert E Latta (R),N00012233,0,American Kidney Stone Management,10000,10000,2014
0,Robert E Latta (R),N00012233,14750,Marathon Petroleum,5000,19750,2016
1,Robert E Latta (R),N00012233,13100,Cooper Farms,0,13100,2016
2,Robert E Latta (R),N00012233,2250,Cardinal Health,10000,12250,2016
3,Robert E Latta (R),N00012233,10900,Block Communications,0,10900,2016
4,Robert E Latta (R),N00012233,750,America's Communication Assn,10000,10750,2016
5,Robert E Latta (R),N00012233,10400,Service Spring Corp,0,10400,2016
6,Robert E Latta (R),N00012233,0,AT&T Inc,10000,10000,2016
7,Robert E Latta (R),N00012233,0,Comcast Corp,10000,10000,2016
8,Robert E Latta (R),N00012233,0,FirstEnergy Corp,10000,10000,2016
9,Robert E Latta (R),N00012233,0,McKesson Corp,10000,10000,2016
