,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Joyce Beatty (D),N00033904,15250,Nationwide,10000,25250,2012
1,Joyce Beatty (D),N00033904,22150,Ohio State University,0,22150,2012
2,Joyce Beatty (D),N00033904,7500,L Brands,10000,17500,2012
3,Joyce Beatty (D),N00033904,9750,American Electric Power,5000,14750,2012
4,Joyce Beatty (D),N00033904,200,JPMorgan Chase & Co,10000,10200,2012
5,Joyce Beatty (D),N00033904,0,American Assn for Justice,10000,10000,2012
6,Joyce Beatty (D),N00033904,0,Credit Union National Assn,10000,10000,2012
7,Joyce Beatty (D),N00033904,0,Huntington Bancshares,10000,10000,2012
8,Joyce Beatty (D),N00033904,0,International Brotherhood of Electrical Workers,10000,10000,2012
9,Joyce Beatty (D),N00033904,0,National Assn of Letter Carriers,10000,10000,2012
0,Joyce Beatty (D),N00033904,17950,Nationwide,10000,27950,2014
1,Joyce Beatty (D),N00033904,16000,L Brands,8500,24500,2014
2,Joyce Beatty (D),N00033904,7100,American Electric Power,10000,17100,2014
3,Joyce Beatty (D),N00033904,3500,Huntington Bancshares,10000,13500,2014
4,Joyce Beatty (D),N00033904,12550,Ohio State University,0,12550,2014
5,Joyce Beatty (D),N00033904,1000,Cardinal Health,10000,11000,2014
6,Joyce Beatty (D),N00033904,300,JPMorgan Chase & Co,10000,10300,2014
7,Joyce Beatty (D),N00033904,0,Credit Union National Assn,10000,10000,2014
8,Joyce Beatty (D),N00033904,0,FirstEnergy Corp,10000,10000,2014
9,Joyce Beatty (D),N00033904,0,Ice Miller LLP,10000,10000,2014
0,Joyce Beatty (D),N00033904,26600,Nationwide,18500,45100,2016
1,Joyce Beatty (D),N00033904,12900,L Brands,7500,20400,2016
2,Joyce Beatty (D),N00033904,5400,JPMorgan Chase & Co,10000,15400,2016
3,Joyce Beatty (D),N00033904,5000,Service Employees International Union,10000,15000,2016
4,Joyce Beatty (D),N00033904,0,Communications Workers of America,12500,12500,2016
5,Joyce Beatty (D),N00033904,5600,Huntington Bancshares,6300,11900,2016
6,Joyce Beatty (D),N00033904,1000,Cardinal Health,10000,11000,2016
7,Joyce Beatty (D),N00033904,300,"Vorys, Sater et al",10000,10300,2016
8,Joyce Beatty (D),N00033904,0,Abbott Laboratories,10000,10000,2016
9,Joyce Beatty (D),N00033904,0,American Kidney Stone Management,10000,10000,2016
0,Joyce Beatty (D),N00033904,75200,Votesane PAC,0,75200,2018
1,Joyce Beatty (D),N00033904,22750,Nationwide,7500,30250,2018
2,Joyce Beatty (D),N00033904,1000,Huntington Bancshares,10000,11000,2018
3,Joyce Beatty (D),N00033904,1000,National Assn of Realtors,10000,11000,2018
4,Joyce Beatty (D),N00033904,0,Netjets Assn of Shared Aircraft Pilots,11000,11000,2018
5,Joyce Beatty (D),N00033904,0,American Council of Life Insurers,10000,10000,2018
6,Joyce Beatty (D),N00033904,0,American Electric Power,10000,10000,2018
7,Joyce Beatty (D),N00033904,0,American Kidney Stone Management,10000,10000,2018
8,Joyce Beatty (D),N00033904,0,AmerisourceBergen Corp,10000,10000,2018
9,Joyce Beatty (D),N00033904,0,Anheuser-Busch,10000,10000,2018
0,David P Joyce (R),N00035007,17500,Centimark Corp,0,17500,2012
1,David P Joyce (R),N00035007,5264,Murray Energy,5000,10264,2012
2,David P Joyce (R),N00035007,8750,Visconsi Companies,0,8750,2012
3,David P Joyce (R),N00035007,8000,Walter & Haverfield,0,8000,2012
4,David P Joyce (R),N00035007,7500,III Williams LLC,0,7500,2012
5,David P Joyce (R),N00035007,7500,Kennedy Group,0,7500,2012
6,David P Joyce (R),N00035007,7500,Park Ohio Holdings,0,7500,2012
7,David P Joyce (R),N00035007,7400,Empire Place LLC,0,7400,2012
8,David P Joyce (R),N00035007,5000,Forest City Enterprises,1100,6100,2012
9,David P Joyce (R),N00035007,1000,Ernst & Young,5000,6000,2012
