,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Alma Adams (D),N00035451,29868,EMILY's List,17001,46869,2014
1,Alma Adams (D),N00035451,0,American Society of Anesthesiologists,20000,20000,2014
2,Alma Adams (D),N00035451,0,National Education Assn,15000,15000,2014
3,Alma Adams (D),N00035451,0,American Academy of Ophthalmology,10000,10000,2014
4,Alma Adams (D),N00035451,0,International Brotherhood of Electrical Workers,10000,10000,2014
5,Alma Adams (D),N00035451,0,Off The Sidelines,10000,10000,2014
6,Alma Adams (D),N00035451,0,American Medical Assn,7500,7500,2014
7,Alma Adams (D),N00035451,0,United Auto Workers,7500,7500,2014
8,Alma Adams (D),N00035451,1750,American Postal Workers Union,5000,6750,2014
9,Alma Adams (D),N00035451,0,National Rural Electric Cooperative Assn,6500,6500,2014
0,Alma Adams (D),N00035451,0,Communications Workers of America,25000,25000,2016
1,Alma Adams (D),N00035451,10950,EMILY's List,5000,15950,2016
2,Alma Adams (D),N00035451,0,American Federation of Teachers,15000,15000,2016
3,Alma Adams (D),N00035451,0,International Brotherhood of Electrical Workers,15000,15000,2016
4,Alma Adams (D),N00035451,0,TIAA,13500,13500,2016
5,Alma Adams (D),N00035451,0,American Federation of State/Cnty/Munic Employees,12000,12000,2016
6,Alma Adams (D),N00035451,0,American Crystal Sugar,10000,10000,2016
7,Alma Adams (D),N00035451,0,American Postal Workers Union,10000,10000,2016
8,Alma Adams (D),N00035451,0,AmeriPAC: The Fund for a Greater America,10000,10000,2016
9,Alma Adams (D),N00035451,0,Congressional Black Caucus PAC,10000,10000,2016
0,Alma Adams (D),N00035451,0,Congressional Black Caucus PAC,12000,12000,2018
1,Alma Adams (D),N00035451,0,"Sheet Metal, Air, Rail & Transportation Union",11500,11500,2018
2,Alma Adams (D),N00035451,500,Atrium Health,10000,10500,2018
3,Alma Adams (D),N00035451,0,American Crystal Sugar,10000,10000,2018
4,Alma Adams (D),N00035451,0,American Federation of State/Cnty/Munic Employees,10000,10000,2018
5,Alma Adams (D),N00035451,0,American Federation of Teachers,10000,10000,2018
6,Alma Adams (D),N00035451,0,American Society of Anesthesiologists,10000,10000,2018
7,Alma Adams (D),N00035451,0,AT&T Inc,10000,10000,2018
8,Alma Adams (D),N00035451,0,International Brotherhood of Electrical Workers,10000,10000,2018
9,Alma Adams (D),N00035451,0,Lowe's Companies,10000,10000,2018
0,Gary Palmer (R),N00035691,70854,Club for Growth,0,70854,2014
1,Gary Palmer (R),N00035691,31400,Pilot Catastrophe Services,0,31400,2014
2,Gary Palmer (R),N00035691,29100,Scott Bridge Co,0,29100,2014
3,Gary Palmer (R),N00035691,27250,"McGriff, Seibels & Williams",0,27250,2014
4,Gary Palmer (R),N00035691,13200,Dynetics Inc,12000,25200,2014
5,Gary Palmer (R),N00035691,23400,Qualico Steel,0,23400,2014
6,Gary Palmer (R),N00035691,20350,Founders Investment Banking,0,20350,2014
7,Gary Palmer (R),N00035691,16800,Cooks Pest Control,0,16800,2014
8,Gary Palmer (R),N00035691,1300,Alabama Power,15000,16300,2014
9,Gary Palmer (R),N00035691,15975,North Alabama Fabricating Co,0,15975,2014
0,Gary Palmer (R),N00035691,27000,Kykenkee,0,27000,2016
1,Gary Palmer (R),N00035691,21200,Qualico Steel,0,21200,2016
2,Gary Palmer (R),N00035691,4450,Alabama Power,10000,14450,2016
3,Gary Palmer (R),N00035691,10800,Drummond Co,2500,13300,2016
4,Gary Palmer (R),N00035691,8100,"Maynard, Cooper & Gale",5000,13100,2016
5,Gary Palmer (R),N00035691,12300,AAA Cooper Transportation,0,12300,2016
6,Gary Palmer (R),N00035691,2000,Blue Cross/Blue Shield of Alabama,10000,12000,2016
7,Gary Palmer (R),N00035691,12000,McKinney Capital,0,12000,2016
8,Gary Palmer (R),N00035691,11800,First National Bankers Bank,0,11800,2016
9,Gary Palmer (R),N00035691,7200,Regions Financial,4500,11700,2016
