,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Scott Desjarlais (R),N00030957,16800,Walker Die Casting,0,16800,2010
1,Scott Desjarlais (R),N00030957,11200,Tennessee Industrial Electronics,0,11200,2010
2,Scott Desjarlais (R),N00030957,10800,American Development Corp,0,10800,2010
3,Scott Desjarlais (R),N00030957,5600,Healthmark Ventures,0,5600,2010
4,Scott Desjarlais (R),N00030957,5600,Pilot Corp,0,5600,2010
5,Scott Desjarlais (R),N00030957,5600,Thompson Hardwoods,0,5600,2010
6,Scott Desjarlais (R),N00030957,5300,McKee Foods,0,5300,2010
7,Scott Desjarlais (R),N00030957,0,House Freedom Fund,5050,5050,2010
8,Scott Desjarlais (R),N00030957,5000,Goggins Trucking,0,5000,2010
9,Scott Desjarlais (R),N00030957,0,National Auto Dealers Assn,5000,5000,2010
0,Scott Desjarlais (R),N00030957,16999,Chattanooga Orthopaedic Group,0,16999,2012
1,Scott Desjarlais (R),N00030957,13250,Sequatchie Concrete,0,13250,2012
2,Scott Desjarlais (R),N00030957,11000,Jones Management Services,0,11000,2012
3,Scott Desjarlais (R),N00030957,10750,McKee Foods,0,10750,2012
4,Scott Desjarlais (R),N00030957,0,American Assn of Orthopaedic Surgeons,10000,10000,2012
5,Scott Desjarlais (R),N00030957,0,American Bankers Assn,10000,10000,2012
6,Scott Desjarlais (R),N00030957,10000,American Development Corp,0,10000,2012
7,Scott Desjarlais (R),N00030957,0,American Resort Development Assn,10000,10000,2012
8,Scott Desjarlais (R),N00030957,0,American Society of Anesthesiologists,10000,10000,2012
9,Scott Desjarlais (R),N00030957,10000,Brenda Lawson & Assoc,0,10000,2012
0,Scott Desjarlais (R),N00030957,18850,Walker Die Casting,0,18850,2014
1,Scott Desjarlais (R),N00030957,15600,McKee Foods,0,15600,2014
2,Scott Desjarlais (R),N00030957,15000,Healthmark Ventures,0,15000,2014
3,Scott Desjarlais (R),N00030957,11350,Nhc Healthcare,0,11350,2014
4,Scott Desjarlais (R),N00030957,10400,"Gideon, Cooper & Essary",0,10400,2014
5,Scott Desjarlais (R),N00030957,10400,Middle Tennessee Bone & Joint Clinic,0,10400,2014
6,Scott Desjarlais (R),N00030957,10400,Spirits of Tennessee,0,10400,2014
7,Scott Desjarlais (R),N00030957,10200,American Development Corp,0,10200,2014
8,Scott Desjarlais (R),N00030957,10200,Chattanooga Orthopaedic Group,0,10200,2014
9,Scott Desjarlais (R),N00030957,5200,National HealthCare Corp,5000,10200,2014
0,Scott Desjarlais (R),N00030957,23100,Walker Die Casting,0,23100,2016
1,Scott Desjarlais (R),N00030957,15400,Healthmark Ventures,0,15400,2016
2,Scott Desjarlais (R),N00030957,14000,"Gideon, Cooper & Essary",0,14000,2016
3,Scott Desjarlais (R),N00030957,13600,McKee Foods,0,13600,2016
4,Scott Desjarlais (R),N00030957,5200,National HealthCare Corp,7500,12700,2016
5,Scott Desjarlais (R),N00030957,11550,American Development Corp,0,11550,2016
6,Scott Desjarlais (R),N00030957,10900,Nhc Healthcare,0,10900,2016
7,Scott Desjarlais (R),N00030957,10800,Brenda Lawson & Assoc,0,10800,2016
8,Scott Desjarlais (R),N00030957,10800,Hollingshead Land,0,10800,2016
9,Scott Desjarlais (R),N00030957,10800,Wall-Snow Realty,0,10800,2016
0,Scott Desjarlais (R),N00030957,23500,McKee Foods,0,23500,2018
1,Scott Desjarlais (R),N00030957,16200,Healthmark Ventures,0,16200,2018
2,Scott Desjarlais (R),N00030957,16200,Walker Die Casting,0,16200,2018
3,Scott Desjarlais (R),N00030957,5400,House Freedom Fund,10000,15400,2018
4,Scott Desjarlais (R),N00030957,12300,"Gideon, Cooper & Essary",0,12300,2018
5,Scott Desjarlais (R),N00030957,10800,American Development Corp,0,10800,2018
6,Scott Desjarlais (R),N00030957,10800,Tennessee Industrial Electronics,0,10800,2018
7,Scott Desjarlais (R),N00030957,10800,Wall-Snow Realty,0,10800,2018
8,Scott Desjarlais (R),N00030957,0,Fund for American Exceptionalism,10000,10000,2018
9,Scott Desjarlais (R),N00030957,0,Jeff PAC,10000,10000,2018
