,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Louis B Gohmert Jr (R),N00026148,11000,Southside Bank,0,11000,2012
1,Louis B Gohmert Jr (R),N00026148,10500,First State Bank & Trust,0,10500,2012
2,Louis B Gohmert Jr (R),N00026148,10000,Atlas Credit,0,10000,2012
3,Louis B Gohmert Jr (R),N00026148,0,Koch Industries,10000,10000,2012
4,Louis B Gohmert Jr (R),N00026148,10000,Krohn Internal Medicine Assn,0,10000,2012
5,Louis B Gohmert Jr (R),N00026148,10000,Newfield Exploration Co,0,10000,2012
6,Louis B Gohmert Jr (R),N00026148,0,AT&T Inc,6000,6000,2012
7,Louis B Gohmert Jr (R),N00026148,5250,Lake Ronel Oil,0,5250,2012
8,Louis B Gohmert Jr (R),N00026148,5250,Texas Timberjack,0,5250,2012
9,Louis B Gohmert Jr (R),N00026148,0,Chesapeake Energy,5000,5000,2012
0,Louis B Gohmert Jr (R),N00026148,0,Texas Spine & Joint Hospital,12600,12600,2014
1,Louis B Gohmert Jr (R),N00026148,9850,First State Bank & Trust,0,9850,2014
2,Louis B Gohmert Jr (R),N00026148,0,Koch Industries,8500,8500,2014
3,Louis B Gohmert Jr (R),N00026148,7800,Krohn Internal Medicine Assn,0,7800,2014
4,Louis B Gohmert Jr (R),N00026148,7800,Texas Memory Systems,0,7800,2014
5,Louis B Gohmert Jr (R),N00026148,0,National Beer Wholesalers Assn,7500,7500,2014
6,Louis B Gohmert Jr (R),N00026148,0,Exxon Mobil,7000,7000,2014
7,Louis B Gohmert Jr (R),N00026148,6750,Texas Timberjack,0,6750,2014
8,Louis B Gohmert Jr (R),N00026148,0,Eagle Forum,6500,6500,2014
9,Louis B Gohmert Jr (R),N00026148,0,Energy Future Holdings Corp,6500,6500,2014
0,Louis B Gohmert Jr (R),N00026148,0,Koch Industries,10000,10000,2016
1,Louis B Gohmert Jr (R),N00026148,8350,Texas Timberjack,0,8350,2016
2,Louis B Gohmert Jr (R),N00026148,8100,Texas Memory Systems,0,8100,2016
3,Louis B Gohmert Jr (R),N00026148,250,Energy Future Holdings Corp,6000,6250,2016
4,Louis B Gohmert Jr (R),N00026148,0,American Electric Power,6000,6000,2016
5,Louis B Gohmert Jr (R),N00026148,6000,Brookshire Grocery,0,6000,2016
6,Louis B Gohmert Jr (R),N00026148,0,National Assn of Realtors,6000,6000,2016
7,Louis B Gohmert Jr (R),N00026148,5800,Dermatology Assoc of Tyler,0,5800,2016
8,Louis B Gohmert Jr (R),N00026148,5400,Cinemark USA,0,5400,2016
9,Louis B Gohmert Jr (R),N00026148,5400,College Loan Corp,0,5400,2016
0,Louis B Gohmert Jr. (R),N00026148,10800,Goodwin-Lasiter Inc,0,10800,2018
1,Louis B Gohmert Jr. (R),N00026148,0,House Freedom Fund,9700,9700,2018
2,Louis B Gohmert Jr. (R),N00026148,8100,Martin Gas Co,0,8100,2018
3,Louis B Gohmert Jr. (R),N00026148,0,Koch Industries,7500,7500,2018
4,Louis B Gohmert Jr. (R),N00026148,5900,Brookshire Grocery,0,5900,2018
5,Louis B Gohmert Jr. (R),N00026148,5545,Dermatology Assoc of Tyler,0,5545,2018
6,Louis B Gohmert Jr. (R),N00026148,5400,Bracken Resources,0,5400,2018
7,Louis B Gohmert Jr. (R),N00026148,5400,Cenergistic Inc,0,5400,2018
8,Louis B Gohmert Jr. (R),N00026148,5400,Cinemark USA,0,5400,2018
9,Louis B Gohmert Jr. (R),N00026148,5400,College Loan Corp,0,5400,2018
0,Paul Gosar (R),N00030771,5850,House Freedom Fund,5050,10900,2010
1,Paul Gosar (R),N00030771,0,Koch Industries,10000,10000,2010
2,Paul Gosar (R),N00030771,0,Protecting Integrity & Truth Together PAC,9767,9767,2010
3,Paul Gosar (R),N00030771,3800,American Dental Assn,5000,8800,2010
4,Paul Gosar (R),N00030771,0,Freeport-McMoRan,7500,7500,2010
5,Paul Gosar (R),N00030771,5400,Bill Luke Chrysler/Jeep/Dodge,0,5400,2010
6,Paul Gosar (R),N00030771,0,American Kidney Stone Management,5000,5000,2010
7,Paul Gosar (R),N00030771,0,American Society of Anesthesiologists,5000,5000,2010
8,Paul Gosar (R),N00030771,0,Pinnacle West Capital,5000,5000,2010
9,Paul Gosar (R),N00030771,0,National Rural Electric Cooperative Assn,3500,3500,2010
