,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Greg Gianforte (R),N00040733,51700,Yellowstone Bank,0,51700,2018
1,Greg Gianforte (R),N00040733,43200,JC Billion Inc,0,43200,2018
2,Greg Gianforte (R),N00040733,36100,FICO,0,36100,2018
3,Greg Gianforte (R),N00040733,28900,Langlas & Assoc,0,28900,2018
4,Greg Gianforte (R),N00040733,26800,Barnard Construction,0,26800,2018
5,Greg Gianforte (R),N00040733,22600,Pioneer Medical Center,0,22600,2018
6,Greg Gianforte (R),N00040733,22600,S Ranch,0,22600,2018
7,Greg Gianforte (R),N00040733,22300,US Senate,0,22300,2018
8,Greg Gianforte (R),N00040733,21600,Big Sky Carvers,0,21600,2018
9,Greg Gianforte (R),N00040733,21600,C Ray Investments,0,21600,2018
0,Ralph Norman (R),N00027783,68450,House Freedom Fund,5000,73450,2018
1,Ralph Norman (R),N00027783,46800,Nutramax Laboratories,0,46800,2018
2,Ralph Norman (R),N00027783,28250,Senate Conservatives Fund,5000,33250,2018
3,Ralph Norman (R),N00027783,28215,Warren Norman Co,0,28215,2018
4,Ralph Norman (R),N00027783,23600,Burns Chevrolet,0,23600,2018
5,Ralph Norman (R),N00027783,21200,CM Tucker Lumber,0,21200,2018
6,Ralph Norman (R),N00027783,0,Prosperity Action,20000,20000,2018
7,Ralph Norman (R),N00027783,0,Koch Industries,15000,15000,2018
8,Ralph Norman (R),N00027783,0,National Auto Dealers Assn,15000,15000,2018
9,Ralph Norman (R),N00027783,13500,Fidelity National Title Insurance,0,13500,2018
0,Jimmy Gomez (D),N00040597,24250,Royal Business Bank,0,24250,2018
1,Jimmy Gomez (D),N00040597,0,American Federation of State/Cnty/Munic Employees,20000,20000,2018
2,Jimmy Gomez (D),N00040597,0,Ernst & Young,20000,20000,2018
3,Jimmy Gomez (D),N00040597,0,International Assn of Fire Fighters,20000,20000,2018
4,Jimmy Gomez (D),N00040597,0,American Assn for Justice,17500,17500,2018
5,Jimmy Gomez (D),N00040597,0,International Brotherhood of Electrical Workers,17500,17500,2018
6,Jimmy Gomez (D),N00040597,0,National Beer Wholesalers Assn,17500,17500,2018
7,Jimmy Gomez (D),N00040597,0,"Sheet Metal, Air, Rail & Transportation Union",17500,17500,2018
8,Jimmy Gomez (D),N00040597,0,National Assn of Realtors,16000,16000,2018
9,Jimmy Gomez (D),N00040597,5900,League of Conservation Voters,9559,15459,2018
0,John Curtis (R),N00041221,26100,Zions Bancorp,7500,33600,2018
1,John Curtis (R),N00041221,26200,Clarke Capital Partners,0,26200,2018
2,John Curtis (R),N00041221,20800,Rbm Services,0,20800,2018
3,John Curtis (R),N00041221,5400,Merit Medical Systems,15000,20400,2018
4,John Curtis (R),N00041221,0,Majority Cmte PAC,20000,20000,2018
5,John Curtis (R),N00041221,19900,Vivint Inc,0,19900,2018
6,John Curtis (R),N00041221,18900,Edge Pest Control,0,18900,2018
7,John Curtis (R),N00041221,0,American Bankers Assn,17500,17500,2018
8,John Curtis (R),N00041221,16800,4Life Research,0,16800,2018
9,John Curtis (R),N00041221,16200,Qualtrics Inc,0,16200,2018
0,Doug Jones (D),N00024817,151092,Google Inc,0,151092,2017
1,Doug Jones (D),N00024817,109389,University of Alabama/Birmingham,0,109389,2017
2,Doug Jones (D),N00024817,88096,Sullivan & Cromwell,0,88096,2017
3,Doug Jones (D),N00024817,56019,Democracy Engine,0,56019,2017
4,Doug Jones (D),N00024817,52907,University of Alabama,0,52907,2017
5,Doug Jones (D),N00024817,46617,"Akin, Gump et al",0,46617,2017
6,Doug Jones (D),N00024817,46025,Apple Inc,0,46025,2017
7,Doug Jones (D),N00024817,45100,Paloma Partners,0,45100,2017
8,Doug Jones (D),N00024817,38760,"Bradley, Arant et al",5000,43760,2017
9,Doug Jones (D),N00024817,35700,League of Conservation Voters,5522,41222,2017
