,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Maxine Waters (D),N00006690,15000,Marvin Engineering,0,15000,2012
1,Maxine Waters (D),N00006690,2500,Comcast Corp,10000,12500,2012
2,Maxine Waters (D),N00006690,0,Credit Union National Assn,11500,11500,2012
3,Maxine Waters (D),N00006690,0,American Assn for Justice,10000,10000,2012
4,Maxine Waters (D),N00006690,10000,Avenue Ventures,0,10000,2012
5,Maxine Waters (D),N00006690,10000,CertusBank,0,10000,2012
6,Maxine Waters (D),N00006690,0,National Multifamily Housing Council,10000,10000,2012
7,Maxine Waters (D),N00006690,0,Operating Engineers Union,10000,10000,2012
8,Maxine Waters (D),N00006690,0,National Assn of Realtors,9000,9000,2012
9,Maxine Waters (D),N00006690,0,Service Employees International Union,7500,7500,2012
0,Maxine Waters (D),N00006690,41000,Votesane PAC,0,41000,2014
1,Maxine Waters (D),N00006690,0,Democratic Party of Harris County,18029,18029,2014
2,Maxine Waters (D),N00006690,1000,American Express,10000,11000,2014
3,Maxine Waters (D),N00006690,0,UBS Americas,11000,11000,2014
4,Maxine Waters (D),N00006690,10400,Avenue Ventures,0,10400,2014
5,Maxine Waters (D),N00006690,10400,L&L Energy,0,10400,2014
6,Maxine Waters (D),N00006690,0,AFLAC Inc,10000,10000,2014
7,Maxine Waters (D),N00006690,0,American Property Casualty Insurance Assn,10000,10000,2014
8,Maxine Waters (D),N00006690,0,Boeing Co,10000,10000,2014
9,Maxine Waters (D),N00006690,0,Council of Insurance Agents & Brokers,10000,10000,2014
0,Maxine Waters (D),N00006690,35000,Democratic State Central Cmte of Ca,0,35000,2016
1,Maxine Waters (D),N00006690,20000,Californians for Lower Drug Prices,0,20000,2016
2,Maxine Waters (D),N00006690,20000,Coalition for Student Success,0,20000,2016
3,Maxine Waters (D),N00006690,20000,For Adult Industry Responsibility Commit,0,20000,2016
4,Maxine Waters (D),N00006690,0,AFLAC Inc,10000,10000,2016
5,Maxine Waters (D),N00006690,0,American Property Casualty Insurance Assn,10000,10000,2016
6,Maxine Waters (D),N00006690,0,Boeing Co,10000,10000,2016
7,Maxine Waters (D),N00006690,0,Council of Insurance Agents & Brokers,10000,10000,2016
8,Maxine Waters (D),N00006690,0,Credit Union National Assn,10000,10000,2016
9,Maxine Waters (D),N00006690,0,KPMG LLP,10000,10000,2016
0,Maxine Waters (D),N00006690,18700,Marvin Engineering,0,18700,2018
1,Maxine Waters (D),N00006690,9200,Quicken Loans,5000,14200,2018
2,Maxine Waters (D),N00006690,12900,Inglewood,0,12900,2018
3,Maxine Waters (D),N00006690,12500,Primex International Trading,0,12500,2018
4,Maxine Waters (D),N00006690,10800,Ariel Investments,0,10800,2018
5,Maxine Waters (D),N00006690,10800,Bernhard Capital Partners,0,10800,2018
6,Maxine Waters (D),N00006690,10800,Link Group,0,10800,2018
7,Maxine Waters (D),N00006690,10800,Urban One,0,10800,2018
8,Maxine Waters (D),N00006690,0,AFLAC Inc,10000,10000,2018
9,Maxine Waters (D),N00006690,0,American Land Title Assn,10000,10000,2018
0,Daniel Webster (R),N00026335,17800,Frontline Homeowner's Insurance,0,17800,2010
1,Daniel Webster (R),N00026335,11200,Fun Spot America,0,11200,2010
2,Daniel Webster (R),N00026335,11200,Lee Properties,0,11200,2010
3,Daniel Webster (R),N00026335,11200,Phoenix American Insurance Group,0,11200,2010
4,Daniel Webster (R),N00026335,0,Protecting Integrity & Truth Together PAC,9767,9767,2010
5,Daniel Webster (R),N00026335,5600,Air Products & Chemicals Inc,0,5600,2010
6,Daniel Webster (R),N00026335,5600,Carnival Corp,0,5600,2010
7,Daniel Webster (R),N00026335,5600,Frontline Insurance,0,5600,2010
8,Daniel Webster (R),N00026335,5600,Harvest Bible Church,0,5600,2010
9,Daniel Webster (R),N00026335,5600,Transaction Data Systems,0,5600,2010
