,cand_name,cid,indivs,org_name,pacs,total,cycle
0,David McKinley (R),N00031681,37300,Mepco LLC,0,37300,2012
1,David McKinley (R),N00031681,20000,International Coal Group,5000,25000,2012
2,David McKinley (R),N00031681,17850,Patriot Coal Corp,5000,22850,2012
3,David McKinley (R),N00031681,12750,American Electric Power,10000,22750,2012
4,David McKinley (R),N00031681,12500,Alpha Natural Resources,10000,22500,2012
5,David McKinley (R),N00031681,9000,CONSOL Energy,10000,19000,2012
6,David McKinley (R),N00031681,0,Tuesday Group PAC,17500,17500,2012
7,David McKinley (R),N00031681,6300,Chesapeake Energy,10000,16300,2012
8,David McKinley (R),N00031681,15400,Preston Contractors,0,15400,2012
9,David McKinley (R),N00031681,0,Carpenters & Joiners Union,15000,15000,2012
0,David McKinley (R),N00031681,26250,Mepco LLC,0,26250,2014
1,David McKinley (R),N00031681,23750,Steptoe & Johnson,0,23750,2014
2,David McKinley (R),N00031681,22200,Preston Contractors,0,22200,2014
3,David McKinley (R),N00031681,18850,Swanson Industries,0,18850,2014
4,David McKinley (R),N00031681,7300,Alpha Natural Resources,9000,16300,2014
5,David McKinley (R),N00031681,10000,Patriot Coal Corp,4500,14500,2014
6,David McKinley (R),N00031681,13750,Jennmar Corp,0,13750,2014
7,David McKinley (R),N00031681,10600,Energy Corp of America,0,10600,2014
8,David McKinley (R),N00031681,500,Dominion Resources,10000,10500,2014
9,David McKinley (R),N00031681,0,Air Line Pilots Assn,10000,10000,2014
0,David McKinley (R),N00031681,33500,Steptoe & Johnson,0,33500,2016
1,David McKinley (R),N00031681,17300,Preston Contractors,0,17300,2016
2,David McKinley (R),N00031681,7000,CONSOL Energy,8500,15500,2016
3,David McKinley (R),N00031681,13500,GMS Mine Repair & Maintenance,0,13500,2016
4,David McKinley (R),N00031681,0,Air Line Pilots Assn,10000,10000,2016
5,David McKinley (R),N00031681,0,American Council of Engineering Cos,10000,10000,2016
6,David McKinley (R),N00031681,0,American Kidney Stone Management,10000,10000,2016
7,David McKinley (R),N00031681,0,Boilermakers Union,10000,10000,2016
8,David McKinley (R),N00031681,0,Carpenters & Joiners Union,10000,10000,2016
9,David McKinley (R),N00031681,0,Communications Workers of America,10000,10000,2016
0,David McKinley (R),N00031681,15950,FirstEnergy Corp,10000,25950,2018
1,David McKinley (R),N00031681,23000,Steptoe & Johnson,0,23000,2018
2,David McKinley (R),N00031681,12500,Ergon Inc,0,12500,2018
3,David McKinley (R),N00031681,10800,Clearpath Foundation,0,10800,2018
4,David McKinley (R),N00031681,10800,Laura & John Arnold Foundation,0,10800,2018
5,David McKinley (R),N00031681,10250,Strategic Health Care,0,10250,2018
6,David McKinley (R),N00031681,2700,Mylan Inc,7500,10200,2018
7,David McKinley (R),N00031681,0,Air Line Pilots Assn,10000,10000,2018
8,David McKinley (R),N00031681,0,American College of Emergency Physicians,10000,10000,2018
9,David McKinley (R),N00031681,0,American College of Rheumatology,10000,10000,2018
0,Cathy McMorris Rodgers (R),N00026314,17500,New York Cancer & Blood Specialists,0,17500,2010
1,Cathy McMorris Rodgers (R),N00026314,11200,Coastal Transportation,0,11200,2010
2,Cathy McMorris Rodgers (R),N00026314,11200,Fisher Investments,0,11200,2010
3,Cathy McMorris Rodgers (R),N00026314,11200,Nelson Irrigation,0,11200,2010
4,Cathy McMorris Rodgers (R),N00026314,11200,Northwest Excavating,0,11200,2010
5,Cathy McMorris Rodgers (R),N00026314,10000,Copart Inc,0,10000,2010
6,Cathy McMorris Rodgers (R),N00026314,0,National Assn of Convenience Stores,10000,10000,2010
7,Cathy McMorris Rodgers (R),N00026314,0,UBS Americas,10000,10000,2010
8,Cathy McMorris Rodgers (R),N00026314,9474,Bernard Marcus Family Foundation,0,9474,2010
9,Cathy McMorris Rodgers (R),N00026314,8476,Show Me Institute,0,8476,2010
