,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Collin C Peterson (D),N00004558,7800,Land O'Lakes,10000,17800,2014
1,Collin C Peterson (D),N00004558,1000,Dairy Farmers of America,15000,16000,2014
2,Collin C Peterson (D),N00004558,0,Plumbers/Pipefitters Union,15000,15000,2014
3,Collin C Peterson (D),N00004558,2250,American Crystal Sugar,10000,12250,2014
4,Collin C Peterson (D),N00004558,2250,Monsanto Co,10000,12250,2014
5,Collin C Peterson (D),N00004558,2550,National Milk Producers Federation,9000,11550,2014
6,Collin C Peterson (D),N00004558,10400,Fair Oaks Dairy Farms,0,10400,2014
7,Collin C Peterson (D),N00004558,10200,NAU Country Insurance,0,10200,2014
8,Collin C Peterson (D),N00004558,0,AG Processing,10000,10000,2014
9,Collin C Peterson (D),N00004558,0,Air Line Pilots Assn,10000,10000,2014
0,Collin Peterson (D),N00004558,2500,General Mills,10000,12500,2016
1,Collin Peterson (D),N00004558,1500,Land O'Lakes,10000,11500,2016
2,Collin Peterson (D),N00004558,1250,National Milk Producers Federation,10000,11250,2016
3,Collin Peterson (D),N00004558,1100,American Crystal Sugar,10000,11100,2016
4,Collin Peterson (D),N00004558,500,Dairy Farmers of America,10000,10500,2016
5,Collin Peterson (D),N00004558,0,American Assn of Crop Insurers,10000,10000,2016
6,Collin Peterson (D),N00004558,0,American Institute of CPAs,10000,10000,2016
7,Collin Peterson (D),N00004558,0,Archer Daniels Midland,10000,10000,2016
8,Collin Peterson (D),N00004558,0,Associated Milk Producers,10000,10000,2016
9,Collin Peterson (D),N00004558,0,BASF Corp,10000,10000,2016
0,Collin Peterson (D),N00004558,4250,Land O'Lakes,10000,14250,2018
1,Collin Peterson (D),N00004558,1550,American Crystal Sugar,10000,11550,2018
2,Collin Peterson (D),N00004558,500,CHS Inc,10000,10500,2018
3,Collin Peterson (D),N00004558,500,Monsanto Co,10000,10500,2018
4,Collin Peterson (D),N00004558,350,Southern Minn Beet Sugar Co-op,10000,10350,2018
5,Collin Peterson (D),N00004558,0,American Assn of Crop Insurers,10000,10000,2018
6,Collin Peterson (D),N00004558,0,American Institute of CPAs,10000,10000,2018
7,Collin Peterson (D),N00004558,0,Archer Daniels Midland,10000,10000,2018
8,Collin Peterson (D),N00004558,0,Associated Milk Producers,10000,10000,2018
9,Collin Peterson (D),N00004558,0,BASF Corp,10000,10000,2018
0,Chellie Pingree (D),N00013817,0,General Dynamics,6000,6000,2010
1,Chellie Pingree (D),N00013817,5600,Paloma Partners,0,5600,2010
2,Chellie Pingree (D),N00013817,0,American Assn for Justice,5000,5000,2010
3,Chellie Pingree (D),N00013817,0,American Federation of Teachers,5000,5000,2010
4,Chellie Pingree (D),N00013817,0,Americans for the Arts,5000,5000,2010
5,Chellie Pingree (D),N00013817,0,Raytheon Co,5000,5000,2010
6,Chellie Pingree (D),N00013817,0,National Education Assn,4000,4000,2010
7,Chellie Pingree (D),N00013817,0,Corning Inc,3500,3500,2010
8,Chellie Pingree (D),N00013817,0,Unum Group,3000,3000,2010
9,Chellie Pingree (D),N00013817,2700,Diversified Communications,0,2700,2010
0,Chellie Pingree (D),N00013817,50000,Paloma Partners,0,50000,2012
1,Chellie Pingree (D),N00013817,12500,Tishman Construction,0,12500,2012
2,Chellie Pingree (D),N00013817,10000,"Fried, Frank, Harris",0,10000,2012
3,Chellie Pingree (D),N00013817,10000,Guggenheim Asher Assoc,0,10000,2012
4,Chellie Pingree (D),N00013817,10000,Hewlett Bay Assoc,0,10000,2012
5,Chellie Pingree (D),N00013817,0,Laborers Union,10000,10000,2012
6,Chellie Pingree (D),N00013817,0,Machinists/Aerospace Workers Union,10000,10000,2012
7,Chellie Pingree (D),N00013817,0,Operating Engineers Union,10000,10000,2012
8,Chellie Pingree (D),N00013817,10000,Project Management Inc,0,10000,2012
9,Chellie Pingree (D),N00013817,10000,Ulysses Management,0,10000,2012
