,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Roger Marshall (R),N00037034,5000,Poet LLC,10000,15000,2018
1,Roger Marshall (R),N00037034,13500,Conestoga Energy Partners,0,13500,2018
2,Roger Marshall (R),N00037034,13300,Fry Eye Assoc,0,13300,2018
3,Roger Marshall (R),N00037034,12336,Nueterra Capital,0,12336,2018
4,Roger Marshall (R),N00037034,2000,National Cattlemen's Beef Assn,10000,12000,2018
5,Roger Marshall (R),N00037034,10400,Klotz Sand Co,0,10400,2018
6,Roger Marshall (R),N00037034,0,American Assn of Orthopaedic Surgeons,10000,10000,2018
7,Roger Marshall (R),N00037034,0,American College of Radiology,10000,10000,2018
8,Roger Marshall (R),N00037034,0,American Society of Anesthesiologists,10000,10000,2018
9,Roger Marshall (R),N00037034,0,Koch Industries,10000,10000,2018
0,Clay Higgins (R),N00039953,10800,Hydro Consutlants,0,10800,2016
1,Clay Higgins (R),N00039953,0,Eye of the Tiger PAC,10000,10000,2016
2,Clay Higgins (R),N00039953,5650,Port Aggregates Inc,0,5650,2016
3,Clay Higgins (R),N00039953,5400,Cal Dive International,0,5400,2016
4,Clay Higgins (R),N00039953,5400,Custom Sheet Metal of La LLC,0,5400,2016
5,Clay Higgins (R),N00039953,5400,Dove Transportation,0,5400,2016
6,Clay Higgins (R),N00039953,5400,Harvey Gulf International Marine,0,5400,2016
7,Clay Higgins (R),N00039953,0,Great America PAC,5000,5000,2016
8,Clay Higgins (R),N00039953,0,Guardian Fund,5000,5000,2016
9,Clay Higgins (R),N00039953,0,Innovation PAC,5000,5000,2016
0,Clay Higgins (R),N00039953,8150,LHC Group,7500,15650,2018
1,Clay Higgins (R),N00039953,0,Majority Cmte PAC,15000,15000,2018
2,Clay Higgins (R),N00039953,11300,Cox Oil,0,11300,2018
3,Clay Higgins (R),N00039953,11000,Harvey Gulf International Marine,0,11000,2018
4,Clay Higgins (R),N00039953,3950,Acadian Ambulance Service,7000,10950,2018
5,Clay Higgins (R),N00039953,0,Alamo PAC,10000,10000,2018
6,Clay Higgins (R),N00039953,0,American Crystal Sugar,10000,10000,2018
7,Clay Higgins (R),N00039953,0,American Sugar Cane League,10000,10000,2018
8,Clay Higgins (R),N00039953,0,Gulf States Toyota,10000,10000,2018
9,Clay Higgins (R),N00039953,3750,Tellurian Inc,5400,9150,2018
0,Mike Johnson (R),N00039106,37757,Club for Growth,0,37757,2016
1,Mike Johnson (R),N00039106,18300,House Freedom Fund,10000,28300,2016
2,Mike Johnson (R),N00039106,12650,Senate Conservatives Fund,10000,22650,2016
3,Mike Johnson (R),N00039106,17200,Will-Drill Resources,0,17200,2016
4,Mike Johnson (R),N00039106,16200,Cason Timber & Cattle Co,0,16200,2016
5,Mike Johnson (R),N00039106,16200,Morris & Dickson,0,16200,2016
6,Mike Johnson (R),N00039106,13100,Madden Contracting,0,13100,2016
7,Mike Johnson (R),N00039106,10800,College Loan Corp,0,10800,2016
8,Mike Johnson (R),N00039106,10800,JW Childs Assoc,0,10800,2016
9,Mike Johnson (R),N00039106,10800,Nokomis Capital,0,10800,2016
0,Mike Johnson (R),N00039106,20085,House Freedom Fund,10000,30085,2018
1,Mike Johnson (R),N00039106,19000,Willis-Knighton Health System,0,19000,2018
2,Mike Johnson (R),N00039106,13500,Morris & Dickson,0,13500,2018
3,Mike Johnson (R),N00039106,12700,Ima Inc,0,12700,2018
4,Mike Johnson (R),N00039106,12200,American Ethane Co,0,12200,2018
5,Mike Johnson (R),N00039106,11650,Ochsner Health System,0,11650,2018
6,Mike Johnson (R),N00039106,10800,Builders Supply Co,0,10800,2018
7,Mike Johnson (R),N00039106,1000,Adams & Reese,9500,10500,2018
8,Mike Johnson (R),N00039106,10100,Cajun Industries,0,10100,2018
9,Mike Johnson (R),N00039106,0,Koch Industries,10000,10000,2018
