,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Terri A Sewell (D),N00030622,22500,"Maynard, Cooper & Gale",10000,32500,2012
1,Terri A Sewell (D),N00030622,26150,"Davis, Polk & Wardwell",0,26150,2012
2,Terri A Sewell (D),N00030622,5750,Alabama Power,10000,15750,2012
3,Terri A Sewell (D),N00030622,2250,Regions Financial,9500,11750,2012
4,Terri A Sewell (D),N00030622,1500,New Democrat Coalition,10000,11500,2012
5,Terri A Sewell (D),N00030622,1000,Weyerhaeuser Co,9500,10500,2012
6,Terri A Sewell (D),N00030622,0,Alabama Farmers Federation,10000,10000,2012
7,Terri A Sewell (D),N00030622,0,American Bankers Assn,10000,10000,2012
8,Terri A Sewell (D),N00030622,0,American Crystal Sugar,10000,10000,2012
9,Terri A Sewell (D),N00030622,0,Blue Cross/Blue Shield of Alabama,10000,10000,2012
0,Terri A Sewell (D),N00030622,26200,"Davis, Polk & Wardwell",0,26200,2014
1,Terri A Sewell (D),N00030622,14552,"Maynard, Cooper & Gale",8500,23052,2014
2,Terri A Sewell (D),N00030622,0,Plumbers/Pipefitters Union,15000,15000,2014
3,Terri A Sewell (D),N00030622,10100,Marsh & McLennan,3000,13100,2014
4,Terri A Sewell (D),N00030622,1000,JPMorgan Chase & Co,10000,11000,2014
5,Terri A Sewell (D),N00030622,750,Alabama Power,10000,10750,2014
6,Terri A Sewell (D),N00030622,0,Alabama Farmers Federation,10000,10000,2014
7,Terri A Sewell (D),N00030622,0,American Bankers Assn,10000,10000,2014
8,Terri A Sewell (D),N00030622,0,AmeriPAC: The Fund for a Greater America,10000,10000,2014
9,Terri A Sewell (D),N00030622,0,BBVA Compass,10000,10000,2014
0,Terri A Sewell (D),N00030622,16300,"Maynard, Cooper & Gale",9100,25400,2016
1,Terri A Sewell (D),N00030622,1500,Alabama Power,10000,11500,2016
2,Terri A Sewell (D),N00030622,1250,Regions Financial,10000,11250,2016
3,Terri A Sewell (D),N00030622,1000,Goldman Sachs,10000,11000,2016
4,Terri A Sewell (D),N00030622,0,Liberty Mutual Insurance,11000,11000,2016
5,Terri A Sewell (D),N00030622,500,JPMorgan Chase & Co,10000,10500,2016
6,Terri A Sewell (D),N00030622,0,United Parcel Service,10500,10500,2016
7,Terri A Sewell (D),N00030622,250,National Rural Electric Cooperative Assn,10000,10250,2016
8,Terri A Sewell (D),N00030622,4180,"Bradley, Arant et al",6000,10180,2016
9,Terri A Sewell (D),N00030622,0,Alabama Farmers Federation,10000,10000,2016
0,Terri A Sewell (D),N00030622,16200,New Democrat Coalition,5000,21200,2018
1,Terri A Sewell (D),N00030622,11600,AFLAC Inc,9500,21100,2018
2,Terri A Sewell (D),N00030622,9000,Northwestern Mutual Life Insurance,10000,19000,2018
3,Terri A Sewell (D),N00030622,11400,DaVita Inc,4000,15400,2018
4,Terri A Sewell (D),N00030622,3750,Alabama Power,10000,13750,2018
5,Terri A Sewell (D),N00030622,5783,"Maynard, Cooper & Gale",7500,13283,2018
6,Terri A Sewell (D),N00030622,0,UnitedHealth Group,12500,12500,2018
7,Terri A Sewell (D),N00030622,2000,Regions Financial,10000,12000,2018
8,Terri A Sewell (D),N00030622,11800,Ball Healthcare Services,0,11800,2018
9,Terri A Sewell (D),N00030622,1000,Protective Life Corp,10000,11000,2018
0,Richard C Shelby (R),N00009920,57000,Citadel LLC,0,57000,2010
1,Richard C Shelby (R),N00009920,43700,MetLife Inc,7000,50700,2010
2,Richard C Shelby (R),N00009920,41800,Goldman Sachs,6000,47800,2010
3,Richard C Shelby (R),N00009920,44050,Signature Bank,0,44050,2010
4,Richard C Shelby (R),N00009920,39000,Sullivan & Cromwell,0,39000,2010
5,Richard C Shelby (R),N00009920,38000,Boeing Co,0,38000,2010
6,Richard C Shelby (R),N00009920,33000,Total System Services,5000,38000,2010
7,Richard C Shelby (R),N00009920,23100,FedEx Corp,10000,33100,2010
8,Richard C Shelby (R),N00009920,24500,American Express,7000,31500,2010
9,Richard C Shelby (R),N00009920,30700,Apollo Management,0,30700,2010
