,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Filemon Vela (D),N00034349,10800,Valley Land Title,0,10800,2018
1,Filemon Vela (D),N00034349,0,American Assn for Justice,10000,10000,2018
2,Filemon Vela (D),N00034349,0,American Bankers Assn,10000,10000,2018
3,Filemon Vela (D),N00034349,0,American Crystal Sugar,10000,10000,2018
4,Filemon Vela (D),N00034349,0,Border Health,10000,10000,2018
5,Filemon Vela (D),N00034349,0,CME Group,10000,10000,2018
6,Filemon Vela (D),N00034349,0,Farm Credit Council,10000,10000,2018
7,Filemon Vela (D),N00034349,0,KPMG LLP,10000,10000,2018
8,Filemon Vela (D),N00034349,0,Laborers Union/Midwest Region,10000,10000,2018
9,Filemon Vela (D),N00034349,0,Machinists/Aerospace Workers Union,10000,10000,2018
0,Chris Stewart (R),N00033932,0,Every Republican is Crucial PAC,15000,15000,2012
1,Chris Stewart (R),N00033932,0,American Bankers Assn,10000,10000,2012
2,Chris Stewart (R),N00033932,1250,Merit Medical Systems,5000,6250,2012
3,Chris Stewart (R),N00033932,0,Republican Party of Utah,5500,5500,2012
4,Chris Stewart (R),N00033932,0,American Medical Assn,5000,5000,2012
5,Chris Stewart (R),N00033932,0,Andeavor,5000,5000,2012
6,Chris Stewart (R),N00033932,0,Continuing a Majority Party Action Cmte,5000,5000,2012
7,Chris Stewart (R),N00033932,0,Credit Union National Assn,5000,5000,2012
8,Chris Stewart (R),N00033932,5000,DynCorp International,0,5000,2012
9,Chris Stewart (R),N00033932,0,Exxon Mobil,5000,5000,2012
0,Chris Stewart (R),N00033932,0,Every Republican is Crucial PAC,15000,15000,2014
1,Chris Stewart (R),N00033932,9700,Zions Bancorp,2500,12200,2014
2,Chris Stewart (R),N00033932,10400,Keller Investment Properties,0,10400,2014
3,Chris Stewart (R),N00033932,0,American Bankers Assn,10000,10000,2014
4,Chris Stewart (R),N00033932,0,L3 Technologies,10000,10000,2014
5,Chris Stewart (R),N00033932,0,Lockheed Martin,10000,10000,2014
6,Chris Stewart (R),N00033932,0,Marathon Petroleum,10000,10000,2014
7,Chris Stewart (R),N00033932,0,New York Life Insurance,10000,10000,2014
8,Chris Stewart (R),N00033932,0,Northrop Grumman,10000,10000,2014
9,Chris Stewart (R),N00033932,0,OrrinPAC,10000,10000,2014
0,Chris Stewart (R),N00033932,5300,Merit Medical Systems,10000,15300,2016
1,Chris Stewart (R),N00033932,11070,Paul Rogers & Assoc,0,11070,2016
2,Chris Stewart (R),N00033932,10800,Keller Investment Properties,0,10800,2016
3,Chris Stewart (R),N00033932,10400,Questar Corp,0,10400,2016
4,Chris Stewart (R),N00033932,8100,Zions Bancorp,2000,10100,2016
5,Chris Stewart (R),N00033932,0,American Health Care Assn,10000,10000,2016
6,Chris Stewart (R),N00033932,0,Boeing Co,10000,10000,2016
7,Chris Stewart (R),N00033932,0,L3 Technologies,10000,10000,2016
8,Chris Stewart (R),N00033932,0,Lockheed Martin,10000,10000,2016
9,Chris Stewart (R),N00033932,0,Majority Cmte PAC,10000,10000,2016
0,Chris Stewart (R),N00033932,4250,L3 Technologies,11000,15250,2018
1,Chris Stewart (R),N00033932,11700,Medquest Pharmacy,0,11700,2018
2,Chris Stewart (R),N00033932,10400,Clarke Capital Partners,0,10400,2018
3,Chris Stewart (R),N00033932,0,American Bankers Assn,10000,10000,2018
4,Chris Stewart (R),N00033932,0,Boeing Co,10000,10000,2018
5,Chris Stewart (R),N00033932,0,Deloitte LLP,10000,10000,2018
6,Chris Stewart (R),N00033932,0,Delta Air Lines,10000,10000,2018
7,Chris Stewart (R),N00033932,0,Lockheed Martin,10000,10000,2018
8,Chris Stewart (R),N00033932,0,Majority Cmte PAC,10000,10000,2018
9,Chris Stewart (R),N00033932,0,National Air Traffic Controllers Assn,10000,10000,2018
