,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Raul Ruiz (D),N00033510,28233,Emergency Medicine Physicians,0,28233,2012
1,Raul Ruiz (D),N00033510,9000,Democratic Congressional Campaign Cmte,9685,18685,2012
2,Raul Ruiz (D),N00033510,17500,Cardenas Markets,0,17500,2012
3,Raul Ruiz (D),N00033510,0,Border Health,15000,15000,2012
4,Raul Ruiz (D),N00033510,4950,Desert Foundation for Democracy,10000,14950,2012
5,Raul Ruiz (D),N00033510,12150,Harvard University,0,12150,2012
6,Raul Ruiz (D),N00033510,0,American Assn for Justice,10000,10000,2012
7,Raul Ruiz (D),N00033510,0,BRIDGE PAC,10000,10000,2012
8,Raul Ruiz (D),N00033510,0,Carpenters & Joiners Union,10000,10000,2012
9,Raul Ruiz (D),N00033510,0,Committee for Hispanic Causes-BOLD PAC,10000,10000,2012
0,Raul Ruiz (D),N00033510,44650,JStreetPAC,1000,45650,2014
1,Raul Ruiz (D),N00033510,22750,Emergency Medicine Physicians,10500,33250,2014
2,Raul Ruiz (D),N00033510,15310,League of Conservation Voters,8997,24307,2014
3,Raul Ruiz (D),N00033510,19200,Florida Emergency Physicians,0,19200,2014
4,Raul Ruiz (D),N00033510,19000,Doctors Hospital At Renaissance,0,19000,2014
5,Raul Ruiz (D),N00033510,0,Border Health,15000,15000,2014
6,Raul Ruiz (D),N00033510,9150,Democratic Congressional Campaign Cmte,5668,14818,2014
7,Raul Ruiz (D),N00033510,14800,Creosote Partners,0,14800,2014
8,Raul Ruiz (D),N00033510,9200,Herbalife Nutrition,4500,13700,2014
9,Raul Ruiz (D),N00033510,12400,Regent Properties,0,12400,2014
0,Raul Ruiz (D),N00033510,20400,Florida Emergency Physicians,0,20400,2016
1,Raul Ruiz (D),N00033510,6750,DaVita Inc,10000,16750,2016
2,Raul Ruiz (D),N00033510,14050,Marco Consulting Group,0,14050,2016
3,Raul Ruiz (D),N00033510,13500,Hogan Lovells,0,13500,2016
4,Raul Ruiz (D),N00033510,3200,League of Conservation Voters,9960,13160,2016
5,Raul Ruiz (D),N00033510,5950,Democratic Congressional Campaign Cmte,6452,12402,2016
6,Raul Ruiz (D),N00033510,10800,"Allergy, Asthma & Sinus Center",0,10800,2016
7,Raul Ruiz (D),N00033510,10800,English Lloyd & Armenta,0,10800,2016
8,Raul Ruiz (D),N00033510,10800,Kxla Tv,0,10800,2016
9,Raul Ruiz (D),N00033510,10800,Lch LLC,0,10800,2016
0,Raul Ruiz (D),N00033510,17855,US Acute Care Solutions,10000,27855,2018
1,Raul Ruiz (D),N00033510,13500,Saltchuk Resources,0,13500,2018
2,Raul Ruiz (D),N00033510,0,National Assn of EMS Physicians,12700,12700,2018
3,Raul Ruiz (D),N00033510,3200,Comcast Corp,8500,11700,2018
4,Raul Ruiz (D),N00033510,11500,Urology Center of Colorado,0,11500,2018
5,Raul Ruiz (D),N00033510,10800,Davis Companies,0,10800,2018
6,Raul Ruiz (D),N00033510,10800,"English, Lloyd & Armenta",0,10800,2018
7,Raul Ruiz (D),N00033510,10800,Gilbert & Jacki Cisneros Foundation,0,10800,2018
8,Raul Ruiz (D),N00033510,10800,Hogan Lovells,0,10800,2018
9,Raul Ruiz (D),N00033510,10800,Lch LLC,0,10800,2018
0,Mark Takano (D),N00006701,19100,LGBTQ Victory Fund,10000,29100,2012
1,Mark Takano (D),N00006701,8000,Democratic Congressional Campaign Cmte,6933,14933,2012
2,Mark Takano (D),N00006701,11450,University of California/Riverside,0,11450,2012
3,Mark Takano (D),N00006701,597,International Brotherhood of Electrical Workers,10000,10597,2012
4,Mark Takano (D),N00006701,1200,Human Rights Campaign,9247,10447,2012
5,Mark Takano (D),N00006701,0,Amalgamated Transit Union,10000,10000,2012
6,Mark Takano (D),N00006701,0,American Assn for Justice,10000,10000,2012
7,Mark Takano (D),N00006701,0,American Federation of State/Cnty/Munic Employees,10000,10000,2012
8,Mark Takano (D),N00006701,0,American Federation of Teachers,10000,10000,2012
9,Mark Takano (D),N00006701,0,AmeriPAC: The Fund for a Greater America,10000,10000,2012
