,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Martha Roby (R),N00030768,27000,Jim Wilson & Assoc,0,27000,2018
1,Martha Roby (R),N00030768,5200,Vulcan Materials,15000,20200,2018
2,Martha Roby (R),N00030768,18900,Harbert Management,0,18900,2018
3,Martha Roby (R),N00030768,3500,Alabama Power,15000,18500,2018
4,Martha Roby (R),N00030768,18300,Elliott Management,0,18300,2018
5,Martha Roby (R),N00030768,16200,Aronov Realty Co,0,16200,2018
6,Martha Roby (R),N00030768,2700,Raytheon Co,13000,15700,2018
7,Martha Roby (R),N00030768,500,Boeing Co,15000,15500,2018
8,Martha Roby (R),N00030768,3000,Ernst & Young,12500,15500,2018
9,Martha Roby (R),N00030768,250,Lockheed Martin,15000,15250,2018
0,Phil Roe (R),N00028463,16500,McKee Foods,0,16500,2010
1,Phil Roe (R),N00028463,4000,Diverse Concepts,0,4000,2010
2,Phil Roe (R),N00028463,0,Kevin McCarthy for Congress,4000,4000,2010
3,Phil Roe (R),N00028463,4000,McKee Baking Co,0,4000,2010
4,Phil Roe (R),N00028463,0,Scalise for Congress,4000,4000,2010
5,Phil Roe (R),N00028463,2800,Acadia Healthcare,0,2800,2010
6,Phil Roe (R),N00028463,2800,Martin Management,0,2800,2010
7,Phil Roe (R),N00028463,2800,Martin Ventures,0,2800,2010
8,Phil Roe (R),N00028463,2800,Medquest Pharmacy,0,2800,2010
9,Phil Roe (R),N00028463,2500,Charles Blalock & Sons,0,2500,2010
0,Phil Roe (R),N00028463,70000,Powell Companies,0,70000,2012
1,Phil Roe (R),N00028463,20000,Powell Cos,0,20000,2012
2,Phil Roe (R),N00028463,15000,Decanter Machines,0,15000,2012
3,Phil Roe (R),N00028463,15000,Eastman Chemical,0,15000,2012
4,Phil Roe (R),N00028463,14500,Roadrunner Market,0,14500,2012
5,Phil Roe (R),N00028463,11750,Pain Medicine Assoc,0,11750,2012
6,Phil Roe (R),N00028463,11500,Blalock Construction,0,11500,2012
7,Phil Roe (R),N00028463,10500,Strongwell Corp,0,10500,2012
8,Phil Roe (R),N00028463,10000,Cardiovascular Assoc,0,10000,2012
9,Phil Roe (R),N00028463,10000,National Electric,0,10000,2012
0,Phil Roe (R),N00028463,23900,Powell Companies,0,23900,2014
1,Phil Roe (R),N00028463,20800,SJ Strategic Investments,0,20800,2014
2,Phil Roe (R),N00028463,15600,Pain Medicine Assoc,0,15600,2014
3,Phil Roe (R),N00028463,10400,Landair Inc,0,10400,2014
4,Phil Roe (R),N00028463,10400,Pal's Restaurant,0,10400,2014
5,Phil Roe (R),N00028463,8500,Mountain States Health Alliance,0,8500,2014
6,Phil Roe (R),N00028463,8150,Cardiovascular Assoc,0,8150,2014
7,Phil Roe (R),N00028463,7800,Acadia Healthcare,0,7800,2014
8,Phil Roe (R),N00028463,7511,Tri-Cities Skin & Cancer,0,7511,2014
9,Phil Roe (R),N00028463,7200,Roadrunner Market,0,7200,2014
0,Phil Roe (R),N00028463,10800,Powell Companies,0,10800,2016
1,Phil Roe (R),N00028463,9350,Pain Medicine Assoc,0,9350,2016
2,Phil Roe (R),N00028463,9000,Pal's Restaurant,0,9000,2016
3,Phil Roe (R),N00028463,7250,Tri-Cities Skin & Cancer,0,7250,2016
4,Phil Roe (R),N00028463,6959,Integrated Medical Professionals,0,6959,2016
5,Phil Roe (R),N00028463,6000,Wellmont,0,6000,2016
6,Phil Roe (R),N00028463,5400,East Tennessee Pain Medicine,0,5400,2016
7,Phil Roe (R),N00028463,5400,Impact Plastics,0,5400,2016
8,Phil Roe (R),N00028463,5400,Johnson City Medical Center,0,5400,2016
9,Phil Roe (R),N00028463,5400,K-VA-T Food Stores,0,5400,2016
