,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Jackie Walorski (R),N00031226,21700,Eli Lilly & Co,10000,31700,2018
1,Jackie Walorski (R),N00031226,25600,Grand Design Rv,0,25600,2018
2,Jackie Walorski (R),N00031226,24300,Maple Leaf Farms,0,24300,2018
3,Jackie Walorski (R),N00031226,23200,Smoker Craft,0,23200,2018
4,Jackie Walorski (R),N00031226,21600,Bremen Castings,0,21600,2018
5,Jackie Walorski (R),N00031226,21600,Complexus Medical,0,21600,2018
6,Jackie Walorski (R),N00031226,21600,Hoosier Racing Tire,0,21600,2018
7,Jackie Walorski (R),N00031226,13500,Crowe LLP,5000,18500,2018
8,Jackie Walorski (R),N00031226,16800,Forest River Inc,0,16800,2018
9,Jackie Walorski (R),N00031226,11300,MacAndrews & Forbes,5000,16300,2018
0,Susan Brooks (R),N00033495,21091,Eli Lilly & Co,5000,26091,2012
1,Susan Brooks (R),N00033495,25500,Barnes & Thornburg,0,25500,2012
2,Susan Brooks (R),N00033495,19700,Ice Miller LLP,1000,20700,2012
3,Susan Brooks (R),N00033495,17300,Faegre Baker Daniels,2000,19300,2012
4,Susan Brooks (R),N00033495,18550,Krieg Devault LLP,0,18550,2012
5,Susan Brooks (R),N00033495,10000,Vivo Ventures,0,10000,2012
6,Susan Brooks (R),N00033495,8962,Ceptaris Therapeutics,0,8962,2012
7,Susan Brooks (R),N00033495,8500,Simon Property Group,0,8500,2012
8,Susan Brooks (R),N00033495,2850,Ernst & Young,5000,7850,2012
9,Susan Brooks (R),N00033495,7500,American Structurepoint,0,7500,2012
0,Susan Brooks (R),N00033495,25000,Barnes & Thornburg,2000,27000,2014
1,Susan Brooks (R),N00033495,20800,Heritage Group,0,20800,2014
2,Susan Brooks (R),N00033495,10000,Eli Lilly & Co,5000,15000,2014
3,Susan Brooks (R),N00033495,5750,Faegre Baker Daniels,8000,13750,2014
4,Susan Brooks (R),N00033495,12700,Lifeline Data Centers,0,12700,2014
5,Susan Brooks (R),N00033495,1900,Anthem Inc,10000,11900,2014
6,Susan Brooks (R),N00033495,1500,Deloitte LLP,10000,11500,2014
7,Susan Brooks (R),N00033495,11500,Hoosier Park Racing & Casino,0,11500,2014
8,Susan Brooks (R),N00033495,11176,Ivy Tech Community College,0,11176,2014
9,Susan Brooks (R),N00033495,10900,Irwin R Rose & Co,0,10900,2014
0,Susan Brooks (R),N00033495,19900,Eli Lilly & Co,10000,29900,2016
1,Susan Brooks (R),N00033495,16075,Barnes & Thornburg,0,16075,2016
2,Susan Brooks (R),N00033495,5200,Deloitte LLP,10000,15200,2016
3,Susan Brooks (R),N00033495,13500,Heritage Group,0,13500,2016
4,Susan Brooks (R),N00033495,6450,Faegre Baker Daniels,6500,12950,2016
5,Susan Brooks (R),N00033495,11875,Indiana Orthopaedic Hospital,0,11875,2016
6,Susan Brooks (R),N00033495,1000,OneAmerica Financial Partners,10000,11000,2016
7,Susan Brooks (R),N00033495,10800,Arbor Homes,0,10800,2016
8,Susan Brooks (R),N00033495,10800,Ceptaris Therapeutics,0,10800,2016
9,Susan Brooks (R),N00033495,10800,St Vincent Health,0,10800,2016
0,Susan Brooks (R),N00033495,7650,Eli Lilly & Co,10000,17650,2018
1,Susan Brooks (R),N00033495,9700,Faegre Baker Daniels,7500,17200,2018
2,Susan Brooks (R),N00033495,12572,Barnes & Thornburg,0,12572,2018
3,Susan Brooks (R),N00033495,1500,Deloitte LLP,10000,11500,2018
4,Susan Brooks (R),N00033495,3250,National Assn of Broadcasters,8000,11250,2018
5,Susan Brooks (R),N00033495,0,American Bankers Assn,10000,10000,2018
6,Susan Brooks (R),N00033495,0,Anthem Inc,10000,10000,2018
7,Susan Brooks (R),N00033495,0,AT&T Inc,10000,10000,2018
8,Susan Brooks (R),N00033495,0,Capital Group Companies,10000,10000,2018
9,Susan Brooks (R),N00033495,0,Comcast Corp,10000,10000,2018
