,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Jennifer Wexton (D),N00041002,104314,Swing Left,2250,106564,2018
1,Jennifer Wexton (D),N00041002,60867,EMILY's List,10000,70867,2018
2,Jennifer Wexton (D),N00041002,59150,JStreetPAC,1172,60322,2018
3,Jennifer Wexton (D),N00041002,45649,Democracy Engine,0,45649,2018
4,Jennifer Wexton (D),N00041002,24300,AmeriPAC: The Fund for a Greater America,10000,34300,2018
5,Jennifer Wexton (D),N00041002,21221,Google Inc,0,21221,2018
6,Jennifer Wexton (D),N00041002,20064,Covington & Burling,0,20064,2018
7,Jennifer Wexton (D),N00041002,19180,Motley Rice LLC,0,19180,2018
8,Jennifer Wexton (D),N00041002,18423,"Gibson, Dunn & Crutcher",0,18423,2018
9,Jennifer Wexton (D),N00041002,18251,Jones Day,0,18251,2018
0,Kim Schrier (D),N00041606,145041,Microsoft Corp,0,145041,2018
1,Kim Schrier (D),N00041606,132309,University of Washington,0,132309,2018
2,Kim Schrier (D),N00041606,87721,Swing Left,75,87796,2018
3,Kim Schrier (D),N00041606,73977,Amazon.com,0,73977,2018
4,Kim Schrier (D),N00041606,59380,Virginia Mason Medical Center,0,59380,2018
5,Kim Schrier (D),N00041606,37363,Google Inc,0,37363,2018
6,Kim Schrier (D),N00041606,29441,Boeing Co,0,29441,2018
7,Kim Schrier (D),N00041606,27650,JStreetPAC,1399,29049,2018
8,Kim Schrier (D),N00041606,27171,Facebook Inc,0,27171,2018
9,Kim Schrier (D),N00041606,23060,Seattle Genetics,0,23060,2018
0,Bryan Steil (R),N00043379,17500,Northwestern Mutual Life Insurance,7500,25000,2018
1,Bryan Steil (R),N00043379,19400,Foley & Lardner,2500,21900,2018
2,Bryan Steil (R),N00043379,16750,ABC Supply,0,16750,2018
3,Bryan Steil (R),N00043379,15550,JP Cullen & Sons,0,15550,2018
4,Bryan Steil (R),N00043379,5400,Direct Supply Inc,10000,15400,2018
5,Bryan Steil (R),N00043379,12650,Deloitte & Touche,0,12650,2018
6,Bryan Steil (R),N00043379,11800,Tankcraft Corp,0,11800,2018
7,Bryan Steil (R),N00043379,10800,Burke Properties,0,10800,2018
8,Bryan Steil (R),N00043379,10800,Fortive Corp,0,10800,2018
9,Bryan Steil (R),N00043379,10800,Greenhill & Co,0,10800,2018
0,Carol Miller (R),N00041542,24300,Jennmar Corp,0,24300,2018
1,Carol Miller (R),N00041542,21700,Dutch Miller Chevrolet,0,21700,2018
2,Carol Miller (R),N00041542,15750,Dutch Miller Kia,0,15750,2018
3,Carol Miller (R),N00041542,0,National Assn of Realtors,15000,15000,2018
4,Carol Miller (R),N00041542,13500,Frank Calandra Inc,0,13500,2018
5,Carol Miller (R),N00041542,13000,Steptoe & Johnson,0,13000,2018
6,Carol Miller (R),N00041542,11500,Jenkins Fenstermaker,0,11500,2018
7,Carol Miller (R),N00041542,11450,St Mary's Medical Center,0,11450,2018
8,Carol Miller (R),N00041542,10800,Arizona Diamondbacks,0,10800,2018
9,Carol Miller (R),N00041542,10800,Mike Kelly Automotive,0,10800,2018
0,Rick Scott (R),N00043290,167674,Club for Growth,0,167674,2018
1,Rick Scott (R),N00043290,85450,The Villages,0,85450,2018
2,Rick Scott (R),N00043290,65400,GEO Group,5000,70400,2018
3,Rick Scott (R),N00043290,64600,Nextera Energy,0,64600,2018
4,Rick Scott (R),N00043290,45600,Home Depot,10000,55600,2018
5,Rick Scott (R),N00043290,37901,State Farm Insurance,0,37901,2018
6,Rick Scott (R),N00043290,37800,Lewis Bear Co,0,37800,2018
7,Rick Scott (R),N00043290,31100,Greenberg Traurig LLP,0,31100,2018
8,Rick Scott (R),N00043290,27750,Full Sail,0,27750,2018
9,Rick Scott (R),N00043290,17490,Republican Jewish Coalition,10000,27490,2018
