,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Alan Lowenthal (D),N00033274,5200,Molina Healthcare,9500,14700,2016
1,Alan Lowenthal (D),N00033274,0,AES Corp,10000,10000,2016
2,Alan Lowenthal (D),N00033274,0,American Academy of Family Physicians,10000,10000,2016
3,Alan Lowenthal (D),N00033274,0,American Crystal Sugar,10000,10000,2016
4,Alan Lowenthal (D),N00033274,0,Carpenters & Joiners Union,10000,10000,2016
5,Alan Lowenthal (D),N00033274,0,International Brotherhood of Electrical Workers,10000,10000,2016
6,Alan Lowenthal (D),N00033274,0,Machinists/Aerospace Workers Union,10000,10000,2016
7,Alan Lowenthal (D),N00033274,0,Operating Engineers Local 12,10000,10000,2016
8,Alan Lowenthal (D),N00033274,0,Seafarers International Union,10000,10000,2016
9,Alan Lowenthal (D),N00033274,0,Teamsters Union,10000,10000,2016
0,Alan Lowenthal (D),N00033274,0,American Academy of Family Physicians,10000,10000,2018
1,Alan Lowenthal (D),N00033274,0,American Crystal Sugar,10000,10000,2018
2,Alan Lowenthal (D),N00033274,0,American Society of Anesthesiologists,10000,10000,2018
3,Alan Lowenthal (D),N00033274,0,Honeywell International,10000,10000,2018
4,Alan Lowenthal (D),N00033274,0,International Brotherhood of Electrical Workers,10000,10000,2018
5,Alan Lowenthal (D),N00033274,0,Machinists/Aerospace Workers Union,10000,10000,2018
6,Alan Lowenthal (D),N00033274,0,Teamsters Union,10000,10000,2018
7,Alan Lowenthal (D),N00033274,0,Transport Workers Union,10000,10000,2018
8,Alan Lowenthal (D),N00033274,0,UNITE HERE,10000,10000,2018
9,Alan Lowenthal (D),N00033274,0,United Food & Commercial Workers Union,10000,10000,2018
0,Juan Vargas (D),N00007021,0,American Assn of Orthopaedic Surgeons,12500,12500,2012
1,Juan Vargas (D),N00007021,12500,Chandi Group USA,0,12500,2012
2,Juan Vargas (D),N00007021,11000,Liquid Environmental Solutions,0,11000,2012
3,Juan Vargas (D),N00007021,750,Liberty Mutual Insurance,10000,10750,2012
4,Juan Vargas (D),N00007021,400,New Democrat Coalition,10000,10400,2012
5,Juan Vargas (D),N00007021,10250,National Enterprises,0,10250,2012
6,Juan Vargas (D),N00007021,250,Travelers Companies,10000,10250,2012
7,Juan Vargas (D),N00007021,0,American Bankers Assn,10000,10000,2012
8,Juan Vargas (D),N00007021,0,American Federation of State/Cnty/Munic Employees,10000,10000,2012
9,Juan Vargas (D),N00007021,0,American Federation of Teachers,10000,10000,2012
0,Juan Vargas (D),N00007021,23400,Duty Free Americas,0,23400,2014
1,Juan Vargas (D),N00007021,10400,Liquid Environmental Solutions,0,10400,2014
2,Juan Vargas (D),N00007021,0,Border Health,10000,10000,2014
3,Juan Vargas (D),N00007021,0,Carpenters & Joiners Union,10000,10000,2014
4,Juan Vargas (D),N00007021,0,Ernst & Young,10000,10000,2014
5,Juan Vargas (D),N00007021,0,International Brotherhood of Electrical Workers,10000,10000,2014
6,Juan Vargas (D),N00007021,0,Machinists/Aerospace Workers Union,10000,10000,2014
7,Juan Vargas (D),N00007021,0,United Food & Commercial Workers Union,10000,10000,2014
8,Juan Vargas (D),N00007021,0,United Technologies,10000,10000,2014
9,Juan Vargas (D),N00007021,0,UnitedHealth Group,10000,10000,2014
0,Juan Vargas (D),N00007021,13500,Duty Free Americas,0,13500,2016
1,Juan Vargas (D),N00007021,11800,Liquid Environmental Solutions,0,11800,2016
2,Juan Vargas (D),N00007021,0,American Bankers Assn,10000,10000,2016
3,Juan Vargas (D),N00007021,0,American Crystal Sugar,10000,10000,2016
4,Juan Vargas (D),N00007021,0,Border Health,10000,10000,2016
5,Juan Vargas (D),N00007021,0,Carpenters & Joiners Union,10000,10000,2016
6,Juan Vargas (D),N00007021,0,Cox Enterprises,10000,10000,2016
7,Juan Vargas (D),N00007021,0,Desert Caucus,10000,10000,2016
8,Juan Vargas (D),N00007021,0,Ernst & Young,10000,10000,2016
9,Juan Vargas (D),N00007021,0,International Brotherhood of Electrical Workers,10000,10000,2016
