,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Bennie G Thompson (D),N00003288,0,Teamsters Union,12500,12500,2018
1,Bennie G Thompson (D),N00003288,1250,Entergy Corp,10000,11250,2018
2,Bennie G Thompson (D),N00003288,0,Air Line Pilots Assn,10000,10000,2018
3,Bennie G Thompson (D),N00003288,0,American Federation of Government Employees,10000,10000,2018
4,Bennie G Thompson (D),N00003288,0,AT&T Inc,10000,10000,2018
5,Bennie G Thompson (D),N00003288,0,Cox Enterprises,10000,10000,2018
6,Bennie G Thompson (D),N00003288,0,Credit Union National Assn,10000,10000,2018
7,Bennie G Thompson (D),N00003288,0,Deloitte LLP,10000,10000,2018
8,Bennie G Thompson (D),N00003288,0,FedEx Corp,10000,10000,2018
9,Bennie G Thompson (D),N00003288,0,Huntington Ingalls Industries,10000,10000,2018
0,Mike Thompson (D),N00007419,14000,Votesane PAC,0,14000,2010
1,Mike Thompson (D),N00007419,12888,Ipx 1031 Exchange Services,0,12888,2010
2,Mike Thompson (D),N00007419,0,Deloitte LLP,10000,10000,2010
3,Mike Thompson (D),N00007419,0,American Assn of Orthopaedic Surgeons,7500,7500,2010
4,Mike Thompson (D),N00007419,7500,E&J Gallo Winery,0,7500,2010
5,Mike Thompson (D),N00007419,0,National Assn of Convenience Stores,7500,7500,2010
6,Mike Thompson (D),N00007419,0,PricewaterhouseCoopers,7500,7500,2010
7,Mike Thompson (D),N00007419,0,"Sheet Metal, Air, Rail & Transportation Union",7500,7500,2010
8,Mike Thompson (D),N00007419,0,UBS Americas,7500,7500,2010
9,Mike Thompson (D),N00007419,6,Pacific Life Insurance,7000,7006,2010
0,Mike Thompson (D),N00007419,12500,E&J Gallo Winery,0,12500,2012
1,Mike Thompson (D),N00007419,6000,Northwestern Mutual Life Insurance,6000,12000,2012
2,Mike Thompson (D),N00007419,1700,Health Net Inc,8500,10200,2012
3,Mike Thompson (D),N00007419,0,AFLAC Inc,10000,10000,2012
4,Mike Thompson (D),N00007419,0,American Crystal Sugar,10000,10000,2012
5,Mike Thompson (D),N00007419,0,American Institute of CPAs,10000,10000,2012
6,Mike Thompson (D),N00007419,0,American Seniors Housing Assn,10000,10000,2012
7,Mike Thompson (D),N00007419,0,Association for Advanced Life Underwriting,10000,10000,2012
8,Mike Thompson (D),N00007419,0,Blue Dog PAC,10000,10000,2012
9,Mike Thompson (D),N00007419,0,Brown-Forman Corp,10000,10000,2012
0,Mike Thompson (D),N00007419,15998,E&J Gallo Winery,0,15998,2014
1,Mike Thompson (D),N00007419,0,International Brotherhood of Electrical Workers,15000,15000,2014
2,Mike Thompson (D),N00007419,0,United Parcel Service,12700,12700,2014
3,Mike Thompson (D),N00007419,2500,Wine Institute,9998,12498,2014
4,Mike Thompson (D),N00007419,1500,PG&E Corp,9999,11499,2014
5,Mike Thompson (D),N00007419,1000,Ernst & Young,10000,11000,2014
6,Mike Thompson (D),N00007419,0,American Academy of Dermatology Assn,10000,10000,2014
7,Mike Thompson (D),N00007419,0,American Assn of Orthopaedic Surgeons,10000,10000,2014
8,Mike Thompson (D),N00007419,0,American College of Cardiology,10000,10000,2014
9,Mike Thompson (D),N00007419,0,American College of Surgeons Prof Assn,10000,10000,2014
0,Mike Thompson (D),N00007419,35000,Votesane PAC,0,35000,2016
1,Mike Thompson (D),N00007419,2500,Alston & Bird,10000,12500,2016
2,Mike Thompson (D),N00007419,1500,Ernst & Young,10000,11500,2016
3,Mike Thompson (D),N00007419,1000,Wine Institute,10000,11000,2016
4,Mike Thompson (D),N00007419,10800,Pisces Inc,0,10800,2016
5,Mike Thompson (D),N00007419,0,Farm Credit Council,10500,10500,2016
6,Mike Thompson (D),N00007419,150,Home Depot,10000,10150,2016
7,Mike Thompson (D),N00007419,10100,Puma Springs Vineyards,0,10100,2016
8,Mike Thompson (D),N00007419,0,American Academy of Dermatology Assn,10000,10000,2016
9,Mike Thompson (D),N00007419,0,American Assn of Nurse Anesthetists,10000,10000,2016
