,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Rick Larsen (D),N00009759,250,Air Line Pilots Assn,10000,10250,2018
1,Rick Larsen (D),N00009759,250,Delta Air Lines,10000,10250,2018
2,Rick Larsen (D),N00009759,0,AECOM US,10000,10000,2018
3,Rick Larsen (D),N00009759,0,Allied Pilots Assn,10000,10000,2018
4,Rick Larsen (D),N00009759,0,American Crystal Sugar,10000,10000,2018
5,Rick Larsen (D),N00009759,0,Communications Workers of America,10000,10000,2018
6,Rick Larsen (D),N00009759,0,Credit Union National Assn,10000,10000,2018
7,Rick Larsen (D),N00009759,0,Federal Aviation Admin Managers Assn,10000,10000,2018
8,Rick Larsen (D),N00009759,0,Honeywell International,10000,10000,2018
9,Rick Larsen (D),N00009759,0,International Brotherhood of Electrical Workers,10000,10000,2018
0,John B Larson (D),N00000575,0,Raytheon Co,10000,10000,2010
1,John B Larson (D),N00000575,0,"Sheet Metal, Air, Rail & Transportation Union",10000,10000,2010
2,John B Larson (D),N00000575,0,Wine & Spirits Wholesalers of America,10000,10000,2010
3,John B Larson (D),N00000575,4000,Guardian Life Insurance,5000,9000,2010
4,John B Larson (D),N00000575,0,TransAmerica,9000,9000,2010
5,John B Larson (D),N00000575,0,Ernst & Young,7500,7500,2010
6,John B Larson (D),N00000575,0,Lockheed Martin,7000,7000,2010
7,John B Larson (D),N00000575,250,Hartford Financial Services,6500,6750,2010
8,John B Larson (D),N00000575,1750,Prudential Financial,5000,6750,2010
9,John B Larson (D),N00000575,0,PricewaterhouseCoopers,6500,6500,2010
0,John B Larson (D),N00000575,19000,United Technologies,10000,29000,2012
1,John B Larson (D),N00000575,25500,Halloran & Sage,0,25500,2012
2,John B Larson (D),N00000575,19250,Guardian Life Insurance,3500,22750,2012
3,John B Larson (D),N00000575,0,UNITE HERE,20000,20000,2012
4,John B Larson (D),N00000575,9050,Hartford Financial Services,10000,19050,2012
5,John B Larson (D),N00000575,12500,WEX Health,0,12500,2012
6,John B Larson (D),N00000575,2500,WR Berkley Corp,10000,12500,2012
7,John B Larson (D),N00000575,1000,AFLAC Inc,10000,11000,2012
8,John B Larson (D),N00000575,750,UTC Aerospace Systems,10000,10750,2012
9,John B Larson (D),N00000575,500,Boeing Co,10000,10500,2012
0,John B Larson (D),N00000575,29550,Massachusetts Mutual Life Insurance,7000,36550,2014
1,John B Larson (D),N00000575,16050,Hartford Financial Services,10000,26050,2014
2,John B Larson (D),N00000575,15850,United Technologies,10000,25850,2014
3,John B Larson (D),N00000575,3500,Ernst & Young,10000,13500,2014
4,John B Larson (D),N00000575,1250,Home Depot,10000,11250,2014
5,John B Larson (D),N00000575,5000,Guardian Life Insurance,6000,11000,2014
6,John B Larson (D),N00000575,6700,Airlines for America,4000,10700,2014
7,John B Larson (D),N00000575,3000,Chicago Board Options Exchange,7500,10500,2014
8,John B Larson (D),N00000575,10400,Ang Inc,0,10400,2014
9,John B Larson (D),N00000575,0,AFLAC Inc,10000,10000,2014
0,John B Larson (D),N00000575,31650,Massachusetts Mutual Life Insurance,10000,41650,2016
1,John B Larson (D),N00000575,13150,United Technologies,10000,23150,2016
2,John B Larson (D),N00000575,7250,Cox Enterprises,10000,17250,2016
3,John B Larson (D),N00000575,750,Hartford Financial Services,15000,15750,2016
4,John B Larson (D),N00000575,0,Prudential Financial,15000,15000,2016
5,John B Larson (D),N00000575,11000,Guardian Life Insurance,1500,12500,2016
6,John B Larson (D),N00000575,3000,Ernst & Young,8500,11500,2016
7,John B Larson (D),N00000575,500,Cigna Corp,10000,10500,2016
8,John B Larson (D),N00000575,0,Aetna Inc,10000,10000,2016
9,John B Larson (D),N00000575,0,AFLAC Inc,10000,10000,2016
