,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Nanette Barragan (D),N00037019,66203,EMILY's List,10000,76203,2016
1,Nanette Barragan (D),N00037019,20614,Latham & Watkins,0,20614,2016
2,Nanette Barragan (D),N00037019,7801,League of Conservation Voters,9998,17799,2016
3,Nanette Barragan (D),N00037019,16250,"Dreyer, Babich et al",0,16250,2016
4,Nanette Barragan (D),N00037019,7,Democracy for America,11379,11386,2016
5,Nanette Barragan (D),N00037019,10800,Cordoba Corp,0,10800,2016
6,Nanette Barragan (D),N00037019,10800,Rustic Canyon Partners,0,10800,2016
7,Nanette Barragan (D),N00037019,10600,Girardi & Keese,0,10600,2016
8,Nanette Barragan (D),N00037019,0,Committee for Hispanic Causes-BOLD PAC,10162,10162,2016
9,Nanette Barragan (D),N00037019,0,Border Health,10000,10000,2016
0,Nanette Barragan (D),N00037019,9990,Emily's List,5000,14990,2018
1,Nanette Barragan (D),N00037019,8100,League of Conservation Voters,5500,13600,2018
2,Nanette Barragan (D),N00037019,0,National Beer Wholesalers Assn,12500,12500,2018
3,Nanette Barragan (D),N00037019,11750,Latham & Watkins,0,11750,2018
4,Nanette Barragan (D),N00037019,10800,"Buchanan, Ingersoll & Rooney",0,10800,2018
5,Nanette Barragan (D),N00037019,10800,Crossfit Inc,0,10800,2018
6,Nanette Barragan (D),N00037019,10800,Parker Foundation,0,10800,2018
7,Nanette Barragan (D),N00037019,10400,Glaser Weil,0,10400,2018
8,Nanette Barragan (D),N00037019,10400,"Pachulski, Stang et al",0,10400,2018
9,Nanette Barragan (D),N00037019,10250,"Munger, Tolles & Olson",0,10250,2018
0,Lou Correa (D),N00037260,17200,Northgate Markets,0,17200,2016
1,Lou Correa (D),N00037260,0,Committee for Hispanic Causes-BOLD PAC,15000,15000,2016
2,Lou Correa (D),N00037260,2700,AmeriPAC: The Fund for a Greater America,10000,12700,2016
3,Lou Correa (D),N00037260,11050,Cordoba Corp,0,11050,2016
4,Lou Correa (D),N00037260,10800,Los Alamitos Race Course,0,10800,2016
5,Lou Correa (D),N00037260,0,American Society of Anesthesiologists,10000,10000,2016
6,Lou Correa (D),N00037260,0,Border Health,10000,10000,2016
7,Lou Correa (D),N00037260,0,International Brotherhood of Electrical Workers,10000,10000,2016
8,Lou Correa (D),N00037260,0,National Assn of Realtors,10000,10000,2016
9,Lou Correa (D),N00037260,0,New Democrat Coalition,10000,10000,2016
0,Lou Correa (D),N00037260,3750,New Democrat Coalition,10000,13750,2018
1,Lou Correa (D),N00037260,10800,West Coast Arborists,0,10800,2018
2,Lou Correa (D),N00037260,0,American Bankers Assn,10000,10000,2018
3,Lou Correa (D),N00037260,0,American Hotel & Lodging Assn,10000,10000,2018
4,Lou Correa (D),N00037260,0,American Society of Anesthesiologists,10000,10000,2018
5,Lou Correa (D),N00037260,0,Blue Dog PAC,10000,10000,2018
6,Lou Correa (D),N00037260,0,Border Health,10000,10000,2018
7,Lou Correa (D),N00037260,0,Ernst & Young,10000,10000,2018
8,Lou Correa (D),N00037260,0,International Franchise Assn,10000,10000,2018
9,Lou Correa (D),N00037260,0,Machinists/Aerospace Workers Union,10000,10000,2018
0,Lisa Blunt Rochester (D),N00038414,62963,EMILY's List,5000,67963,2016
1,Lisa Blunt Rochester (D),N00038414,11600,Bank of America,10000,21600,2016
2,Lisa Blunt Rochester (D),N00038414,14584,DuPont Co,5000,19584,2016
3,Lisa Blunt Rochester (D),N00038414,11050,Daniels & Tansey,0,11050,2016
4,Lisa Blunt Rochester (D),N00038414,0,American Postal Workers Union,10000,10000,2016
5,Lisa Blunt Rochester (D),N00038414,0,Blue Hen PAC,10000,10000,2016
6,Lisa Blunt Rochester (D),N00038414,0,BRIDGE PAC,10000,10000,2016
7,Lisa Blunt Rochester (D),N00038414,0,International Brotherhood of Electrical Workers,10000,10000,2016
8,Lisa Blunt Rochester (D),N00038414,0,Machinists/Aerospace Workers Union,10000,10000,2016
9,Lisa Blunt Rochester (D),N00038414,8175,University of Delaware,0,8175,2016
