,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Diana DeGette (D),N00006134,16000,Medquest Pharmacy,0,16000,2010
1,Diana DeGette (D),N00006134,12343,"Brownstein, Hyatt et al",0,12343,2010
2,Diana DeGette (D),N00006134,11300,Sawaya Law Firm,0,11300,2010
3,Diana DeGette (D),N00006134,11200,Roeco Holdings,0,11200,2010
4,Diana DeGette (D),N00006134,11200,Woodbranch Investments,0,11200,2010
5,Diana DeGette (D),N00006134,0,American Congress of Obstetricians & Gynecologists,10000,10000,2010
6,Diana DeGette (D),N00006134,5000,"Buchanan, Ingersoll & Rooney",2500,7500,2010
7,Diana DeGette (D),N00006134,0,Raytheon Co,6000,6000,2010
8,Diana DeGette (D),N00006134,5600,Chotin Group,0,5600,2010
9,Diana DeGette (D),N00006134,5600,DISH Network,0,5600,2010
0,Diana DeGette (D),N00006134,75183,Democracy Engine,1755,76938,2012
1,Diana DeGette (D),N00006134,10950,"Brownstein, Hyatt et al",2000,12950,2012
2,Diana DeGette (D),N00006134,6245,DISH Network,5000,11245,2012
3,Diana DeGette (D),N00006134,0,Abbott Laboratories,10000,10000,2012
4,Diana DeGette (D),N00006134,0,American Assn for Justice,10000,10000,2012
5,Diana DeGette (D),N00006134,0,American Dental Assn,10000,10000,2012
6,Diana DeGette (D),N00006134,0,American Medical Assn,10000,10000,2012
7,Diana DeGette (D),N00006134,0,American Podiatric Medical Assn,10000,10000,2012
8,Diana DeGette (D),N00006134,0,Boilermakers Union,10000,10000,2012
9,Diana DeGette (D),N00006134,0,Grocery Manufacturers Assn,10000,10000,2012
0,Diana DeGette (D),N00006134,84200,Democracy Engine,0,84200,2014
1,Diana DeGette (D),N00006134,8200,JStreetPAC,3000,11200,2014
2,Diana DeGette (D),N00006134,0,Abbott Laboratories,10000,10000,2014
3,Diana DeGette (D),N00006134,0,American Assn for Justice,10000,10000,2014
4,Diana DeGette (D),N00006134,0,American Crystal Sugar,10000,10000,2014
5,Diana DeGette (D),N00006134,0,American Optometric Assn,10000,10000,2014
6,Diana DeGette (D),N00006134,0,NCTA The Internet & Television Assn,10000,10000,2014
7,Diana DeGette (D),N00006134,0,Plumbers/Pipefitters Union,10000,10000,2014
8,Diana DeGette (D),N00006134,0,tw telecom,10000,10000,2014
9,Diana DeGette (D),N00006134,9600,Goldman Sachs,0,9600,2014
0,Diana DeGette (D),N00006134,136825,Democracy Engine,0,136825,2016
1,Diana DeGette (D),N00006134,27000,Pisces Inc,0,27000,2016
2,Diana DeGette (D),N00006134,20000,Woodbranch Investments,0,20000,2016
3,Diana DeGette (D),N00006134,13000,JStreetPAC,3000,16000,2016
4,Diana DeGette (D),N00006134,13350,Dentons US,2500,15850,2016
5,Diana DeGette (D),N00006134,10800,Apercen Partners,0,10800,2016
6,Diana DeGette (D),N00006134,5400,Kutak Rock LLP,5000,10400,2016
7,Diana DeGette (D),N00006134,0,Abbott Laboratories,10000,10000,2016
8,Diana DeGette (D),N00006134,0,AbbVie Inc,10000,10000,2016
9,Diana DeGette (D),N00006134,0,American Assn for Justice,10000,10000,2016
0,Diana DeGette (D),N00006134,20400,Pisces Inc,0,20400,2018
1,Diana DeGette (D),N00006134,11300,DISH Network,5200,16500,2018
2,Diana DeGette (D),N00006134,12100,Medquest Pharmacy,0,12100,2018
3,Diana DeGette (D),N00006134,12010,"Brownstein, Hyatt et al",0,12010,2018
4,Diana DeGette (D),N00006134,10125,JStreetPAC,1000,11125,2018
5,Diana DeGette (D),N00006134,10800,Manzanita Capital,0,10800,2018
6,Diana DeGette (D),N00006134,100,AT&T Inc,10000,10100,2018
7,Diana DeGette (D),N00006134,0,Abbott Laboratories,10000,10000,2018
8,Diana DeGette (D),N00006134,0,AbbVie Inc,10000,10000,2018
9,Diana DeGette (D),N00006134,0,American Assn for Justice,10000,10000,2018
