,cand_name,cid,indivs,org_name,pacs,total,cycle
0,David Kustoff (R),N00025445,27300,Tower Ventures,0,27300,2016
1,David Kustoff (R),N00025445,19000,Barnett Group,0,19000,2016
2,David Kustoff (R),N00025445,17200,Haury & Smith Contractors,0,17200,2016
3,David Kustoff (R),N00025445,16750,State of Tennessee,0,16750,2016
4,David Kustoff (R),N00025445,15900,"Lewis, Thomason et al",0,15900,2016
5,David Kustoff (R),N00025445,3450,International Paper,10000,13450,2016
6,David Kustoff (R),N00025445,12100,Boyle Investment Co,0,12100,2016
7,David Kustoff (R),N00025445,6150,AutoZone Inc,5000,11150,2016
8,David Kustoff (R),N00025445,10950,"Baker, Donelson et al",0,10950,2016
9,David Kustoff (R),N00025445,10800,Law Firm of Bernie M Kustoff,0,10800,2016
0,David Kustoff (R),N00025445,22200,Tower Ventures,0,22200,2018
1,David Kustoff (R),N00025445,11300,AutoZone Inc,10000,21300,2018
2,David Kustoff (R),N00025445,17700,Brown Brothers Harriman & Co,0,17700,2018
3,David Kustoff (R),N00025445,6650,International Paper,10000,16650,2018
4,David Kustoff (R),N00025445,6400,Fedex Corp,10000,16400,2018
5,David Kustoff (R),N00025445,14800,Boyle Investment Co,0,14800,2018
6,David Kustoff (R),N00025445,14800,"Lewis, Thomason et al",0,14800,2018
7,David Kustoff (R),N00025445,5000,Acadia Healthcare,7700,12700,2018
8,David Kustoff (R),N00025445,11850,"Baker, Donelson et al",0,11850,2018
9,David Kustoff (R),N00025445,9100,First Horizon National,2500,11600,2018
0,Vicente Gonzalez (D),N00038809,0,Committee for Hispanic Causes-BOLD PAC,15162,15162,2016
1,Vicente Gonzalez (D),N00038809,0,Border Health,15000,15000,2016
2,Vicente Gonzalez (D),N00038809,0,American Crystal Sugar,10000,10000,2016
3,Vicente Gonzalez (D),N00038809,0,AmeriPAC: The Fund for a Greater America,10000,10000,2016
4,Vicente Gonzalez (D),N00038809,0,International Brotherhood of Electrical Workers,10000,10000,2016
5,Vicente Gonzalez (D),N00038809,0,National Auto Dealers Assn,10000,10000,2016
6,Vicente Gonzalez (D),N00038809,0,National Education Assn,10000,10000,2016
7,Vicente Gonzalez (D),N00038809,0,Plumbers/Pipefitters Union,10000,10000,2016
8,Vicente Gonzalez (D),N00038809,0,"Sheet Metal, Air, Rail & Transportation Union",10000,10000,2016
9,Vicente Gonzalez (D),N00038809,0,National Assn of Realtors,7500,7500,2016
0,Vicente Gonzalez (D),N00038809,16600,Doctors Hospital at Renaissance,0,16600,2018
1,Vicente Gonzalez (D),N00038809,0,Ernst & Young,15000,15000,2018
2,Vicente Gonzalez (D),N00038809,0,International Brotherhood of Electrical Workers,15000,15000,2018
3,Vicente Gonzalez (D),N00038809,0,National Beer Wholesalers Assn,15000,15000,2018
4,Vicente Gonzalez (D),N00038809,0,Plumbers/Pipefitters Union,15000,15000,2018
5,Vicente Gonzalez (D),N00038809,13100,alliantgroup,0,13100,2018
6,Vicente Gonzalez (D),N00038809,10800,Valley Land Title,0,10800,2018
7,Vicente Gonzalez (D),N00038809,10400,L&F Distributors,0,10400,2018
8,Vicente Gonzalez (D),N00038809,0,American Bankers Assn,10000,10000,2018
9,Vicente Gonzalez (D),N00038809,0,American Crystal Sugar,10000,10000,2018
0,Jodey Arrington (R),N00038285,21600,RE Janes Gravel Co,0,21600,2016
1,Jodey Arrington (R),N00038285,16200,"Lafont, Formby & Hamilton",0,16200,2016
2,Jodey Arrington (R),N00038285,13500,Smartfield,0,13500,2016
3,Jodey Arrington (R),N00038285,13400,Centennial Bank,0,13400,2016
4,Jodey Arrington (R),N00038285,0,Texas Farm Bureau,12110,12110,2016
5,Jodey Arrington (R),N00038285,11000,Gvh Distributors,0,11000,2016
6,Jodey Arrington (R),N00038285,10800,Finisar Corp,0,10800,2016
7,Jodey Arrington (R),N00038285,10800,Mansefeldt Investment,0,10800,2016
8,Jodey Arrington (R),N00038285,0,American Bankers Assn,10000,10000,2016
9,Jodey Arrington (R),N00038285,0,Majority Cmte PAC,10000,10000,2016
