,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Adrian Smith (R),N00027623,1500,New York Life Insurance,10000,11500,2018
1,Adrian Smith (R),N00027623,10800,Blackstone Group,0,10800,2018
2,Adrian Smith (R),N00027623,0,American Crystal Sugar,10000,10000,2018
3,Adrian Smith (R),N00027623,0,American Institute of CPAs,10000,10000,2018
4,Adrian Smith (R),N00027623,0,American Optometric Assn,10000,10000,2018
5,Adrian Smith (R),N00027623,0,Archer Daniels Midland,10000,10000,2018
6,Adrian Smith (R),N00027623,0,Deloitte LLP,10000,10000,2018
7,Adrian Smith (R),N00027623,0,Ernst & Young,10000,10000,2018
8,Adrian Smith (R),N00027623,0,Honeywell International,10000,10000,2018
9,Adrian Smith (R),N00027623,0,Koch Industries,10000,10000,2018
0,Chris Smith (R),N00009816,11200,Blackstone Group,0,11200,2010
1,Chris Smith (R),N00009816,0,Majority Cmte PAC,10000,10000,2010
2,Chris Smith (R),N00009816,0,Plumbers/Pipefitters Union Local 9,10000,10000,2010
3,Chris Smith (R),N00009816,9474,Bernard Marcus Family Foundation,0,9474,2010
4,Chris Smith (R),N00009816,8476,Show Me Institute,0,8476,2010
5,Chris Smith (R),N00009816,0,Susan B Anthony List,7500,7500,2010
6,Chris Smith (R),N00009816,7154,Aspect Holdings,0,7154,2010
7,Chris Smith (R),N00009816,0,National Air Traffic Controllers Assn,6000,6000,2010
8,Chris Smith (R),N00009816,0,SMART Transportation Division,6000,6000,2010
9,Chris Smith (R),N00009816,5600,Bk2 Holdings,0,5600,2010
0,Chris Smith (R),N00009816,0,National Beer Wholesalers Assn,10000,10000,2012
1,Chris Smith (R),N00009816,0,Operating Engineers Union,10000,10000,2012
2,Chris Smith (R),N00009816,10000,Security National Servicing,0,10000,2012
3,Chris Smith (R),N00009816,9675,NorPAC,0,9675,2012
4,Chris Smith (R),N00009816,0,National Air Traffic Controllers Assn,9500,9500,2012
5,Chris Smith (R),N00009816,0,Carpenters & Joiners Union,7500,7500,2012
6,Chris Smith (R),N00009816,0,Teamsters Union,7500,7500,2012
7,Chris Smith (R),N00009816,0,National Assn of Realtors,7000,7000,2012
8,Chris Smith (R),N00009816,0,Plumbers/Pipefitters Union Local 9,6500,6500,2012
9,Chris Smith (R),N00009816,0,New Jersey Right to Life,6000,6000,2012
0,Chris Smith (R),N00009816,12150,NorPAC,0,12150,2014
1,Chris Smith (R),N00009816,0,Family Research Council,10000,10000,2014
2,Chris Smith (R),N00009816,0,Laborers Union,10000,10000,2014
3,Chris Smith (R),N00009816,0,Operating Engineers Union,10000,10000,2014
4,Chris Smith (R),N00009816,0,National Assn of Realtors,8000,8000,2014
5,Chris Smith (R),N00009816,250,National Beer Wholesalers Assn,7500,7750,2014
6,Chris Smith (R),N00009816,0,Carpenters & Joiners Union,7500,7500,2014
7,Chris Smith (R),N00009816,0,Plumbers/Pipefitters Union Local 9,7500,7500,2014
8,Chris Smith (R),N00009816,0,National Air Traffic Controllers Assn,6500,6500,2014
9,Chris Smith (R),N00009816,0,Covington & Burling,5000,5000,2014
0,Chris Smith (R),N00009816,13400,NorPAC,0,13400,2016
1,Chris Smith (R),N00009816,10800,Jenzabar Inc,0,10800,2016
2,Chris Smith (R),N00009816,0,Carpenters & Joiners Union,10000,10000,2016
3,Chris Smith (R),N00009816,0,Desert Caucus,10000,10000,2016
4,Chris Smith (R),N00009816,0,Ironworkers Union,10000,10000,2016
5,Chris Smith (R),N00009816,0,Majority Cmte PAC,10000,10000,2016
6,Chris Smith (R),N00009816,0,Operating Engineers Union,10000,10000,2016
7,Chris Smith (R),N00009816,0,Teamsters Union,10000,10000,2016
8,Chris Smith (R),N00009816,0,National Assn of Realtors,9000,9000,2016
9,Chris Smith (R),N00009816,0,Plumbers/Pipefitters Union Local 9,9000,9000,2016
