,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Marc Veasey (D),N00033839,25800,"Nix, Patterson & Roach",0,25800,2016
1,Marc Veasey (D),N00033839,13500,Eberstein & Witherite,0,13500,2016
2,Marc Veasey (D),N00033839,1250,Lockheed Martin,10000,11250,2016
3,Marc Veasey (D),N00033839,11050,Bonanza Oil,0,11050,2016
4,Marc Veasey (D),N00033839,10800,Hart Group,0,10800,2016
5,Marc Veasey (D),N00033839,10250,Advocare International,0,10250,2016
6,Marc Veasey (D),N00033839,0,Border Health,10000,10000,2016
7,Marc Veasey (D),N00033839,0,Communications Workers of America,10000,10000,2016
8,Marc Veasey (D),N00033839,0,General Dynamics,10000,10000,2016
9,Marc Veasey (D),N00033839,0,Honeywell International,10000,10000,2016
0,Marc Veasey (D),N00033839,90500,Votesane PAC,0,90500,2018
1,Marc Veasey (D),N00033839,7500,Lockheed Martin,10000,17500,2018
2,Marc Veasey (D),N00033839,3200,BNSF Railway,8000,11200,2018
3,Marc Veasey (D),N00033839,10800,Hart Group,0,10800,2018
4,Marc Veasey (D),N00033839,10800,The Container Store,0,10800,2018
5,Marc Veasey (D),N00033839,0,American Assn for Justice,10000,10000,2018
6,Marc Veasey (D),N00033839,0,American Federation of State/Cnty/Munic Employees,10000,10000,2018
7,Marc Veasey (D),N00033839,0,American Society of Anesthesiologists,10000,10000,2018
8,Marc Veasey (D),N00033839,500,AT&T Inc,9500,10000,2018
9,Marc Veasey (D),N00033839,0,Border Health,10000,10000,2018
0,Filemon Vela (D),N00034349,18300,Dos Logistics,0,18300,2012
1,Filemon Vela (D),N00034349,0,American Assn for Justice,10000,10000,2012
2,Filemon Vela (D),N00034349,0,Border Health,10000,10000,2012
3,Filemon Vela (D),N00034349,0,Committee for Hispanic Causes-BOLD PAC,10000,10000,2012
4,Filemon Vela (D),N00034349,10000,L&F Distributors,0,10000,2012
5,Filemon Vela (D),N00034349,7500,CC Distributors,0,7500,2012
6,Filemon Vela (D),N00034349,0,Ruben Hinojosa for Congress,6000,6000,2012
7,Filemon Vela (D),N00034349,0,Democratic Party of Texas,5200,5200,2012
8,Filemon Vela (D),N00034349,0,AmeriPAC: The Fund for a Greater America,5000,5000,2012
9,Filemon Vela (D),N00034349,0,BRIDGE PAC,5000,5000,2012
0,Filemon Vela (D),N00034349,0,Border Health,15000,15000,2014
1,Filemon Vela (D),N00034349,15000,Dos Logistics,0,15000,2014
2,Filemon Vela (D),N00034349,0,National Beer Wholesalers Assn,12500,12500,2014
3,Filemon Vela (D),N00034349,0,Plumbers/Pipefitters Union,12500,12500,2014
4,Filemon Vela (D),N00034349,12464,Ambiotec Engineering Group,0,12464,2014
5,Filemon Vela (D),N00034349,10200,L&F Distributors,0,10200,2014
6,Filemon Vela (D),N00034349,0,American Assn for Justice,10000,10000,2014
7,Filemon Vela (D),N00034349,0,American Crystal Sugar,10000,10000,2014
8,Filemon Vela (D),N00034349,0,Communications Workers of America,10000,10000,2014
9,Filemon Vela (D),N00034349,0,Farm Credit Council,10000,10000,2014
0,Filemon Vela (D),N00034349,10800,Liquid Environmental Solutions,0,10800,2016
1,Filemon Vela (D),N00034349,10800,Phipps Anderson Deacon Llp,0,10800,2016
2,Filemon Vela (D),N00034349,0,Air Line Pilots Assn,10000,10000,2016
3,Filemon Vela (D),N00034349,0,American Crystal Sugar,10000,10000,2016
4,Filemon Vela (D),N00034349,0,Blue Dog PAC,10000,10000,2016
5,Filemon Vela (D),N00034349,0,CME Group,10000,10000,2016
6,Filemon Vela (D),N00034349,0,Farm Credit Council,10000,10000,2016
7,Filemon Vela (D),N00034349,0,International Brotherhood of Electrical Workers,10000,10000,2016
8,Filemon Vela (D),N00034349,0,Laborers Union/Midwest Region,10000,10000,2016
9,Filemon Vela (D),N00034349,0,Machinists/Aerospace Workers Union,10000,10000,2016
