,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Frederica Wilson (D),N00030650,0,International Brotherhood of Electrical Workers,15000,15000,2012
1,Frederica Wilson (D),N00030650,0,Machinists/Aerospace Workers Union,15000,15000,2012
2,Frederica Wilson (D),N00030650,0,National Assn of Letter Carriers,15000,15000,2012
3,Frederica Wilson (D),N00030650,0,United Auto Workers,15000,15000,2012
4,Frederica Wilson (D),N00030650,0,Communications Workers of America,12500,12500,2012
5,Frederica Wilson (D),N00030650,0,American Federation of State/Cnty/Munic Employees,11000,11000,2012
6,Frederica Wilson (D),N00030650,0,BRIDGE PAC,10000,10000,2012
7,Frederica Wilson (D),N00030650,0,Laborers Union,10000,10000,2012
8,Frederica Wilson (D),N00030650,0,Operating Engineers Union,10000,10000,2012
9,Frederica Wilson (D),N00030650,0,Plumbers/Pipefitters Union,10000,10000,2012
0,Frederica Wilson (D),N00030650,0,American Assn for Justice,10000,10000,2014
1,Frederica Wilson (D),N00030650,0,American Federation of State/Cnty/Munic Employees,10000,10000,2014
2,Frederica Wilson (D),N00030650,0,American Federation of Teachers,10000,10000,2014
3,Frederica Wilson (D),N00030650,0,Laborers Union,10000,10000,2014
4,Frederica Wilson (D),N00030650,0,Machinists/Aerospace Workers Union,10000,10000,2014
5,Frederica Wilson (D),N00030650,0,National Education Assn,10000,10000,2014
6,Frederica Wilson (D),N00030650,0,United Auto Workers,10000,10000,2014
7,Frederica Wilson (D),N00030650,0,National Assn of Insurance & Financial Advisors,9000,9000,2014
8,Frederica Wilson (D),N00030650,0,American Optometric Assn,7500,7500,2014
9,Frederica Wilson (D),N00030650,0,International Brotherhood of Electrical Workers,7500,7500,2014
0,Frederica Wilson (D),N00030650,10800,Coastal Construction Group,0,10800,2016
1,Frederica Wilson (D),N00030650,0,American Federation of Teachers,10000,10000,2016
2,Frederica Wilson (D),N00030650,0,International Brotherhood of Electrical Workers,10000,10000,2016
3,Frederica Wilson (D),N00030650,0,Machinists/Aerospace Workers Union,10000,10000,2016
4,Frederica Wilson (D),N00030650,0,Massachusetts Mutual Life Insurance,10000,10000,2016
5,Frederica Wilson (D),N00030650,0,National Assn of Insurance & Financial Advisors,10000,10000,2016
6,Frederica Wilson (D),N00030650,0,National Education Assn,10000,10000,2016
7,Frederica Wilson (D),N00030650,0,Transport Workers Union,10000,10000,2016
8,Frederica Wilson (D),N00030650,0,UNITE HERE,10000,10000,2016
9,Frederica Wilson (D),N00030650,0,United Auto Workers,10000,10000,2016
0,Frederica Wilson (D),N00030650,0,American Assn for Justice,10000,10000,2018
1,Frederica Wilson (D),N00030650,0,American Federation of Teachers,10000,10000,2018
2,Frederica Wilson (D),N00030650,0,AT&T Inc,10000,10000,2018
3,Frederica Wilson (D),N00030650,0,International Brotherhood of Electrical Workers,10000,10000,2018
4,Frederica Wilson (D),N00030650,0,National Education Assn,10000,10000,2018
5,Frederica Wilson (D),N00030650,0,Plumbers/Pipefitters Union,10000,10000,2018
6,Frederica Wilson (D),N00030650,0,SMART Transportation Division,10000,10000,2018
7,Frederica Wilson (D),N00030650,0,Transport Workers Union,10000,10000,2018
8,Frederica Wilson (D),N00030650,9400,Royal Caribbean Cruises,0,9400,2018
9,Frederica Wilson (D),N00030650,0,Machinists/Aerospace Workers Union,9000,9000,2018
0,Rob Wittman (R),N00029459,5700,Northrop Grumman,10000,15700,2010
1,Rob Wittman (R),N00029459,0,L3Harris Technologies,14000,14000,2010
2,Rob Wittman (R),N00029459,11200,Bk2 Holdings,0,11200,2010
3,Rob Wittman (R),N00029459,11200,Blackstone Group,0,11200,2010
4,Rob Wittman (R),N00029459,6300,Huntington Ingalls Industries,4000,10300,2010
5,Rob Wittman (R),N00029459,0,American Maritime Officers,10000,10000,2010
6,Rob Wittman (R),N00029459,0,Raytheon Co,10000,10000,2010
7,Rob Wittman (R),N00029459,4500,Dominion Energy,5000,9500,2010
8,Rob Wittman (R),N00029459,9474,Bernard Marcus Family Foundation,0,9474,2010
9,Rob Wittman (R),N00029459,8476,Show Me Institute,0,8476,2010
