,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Lloyd Doggett (D),N00006023,10800,Asuragen Inc,0,10800,2018
1,Lloyd Doggett (D),N00006023,10800,"Linebarger, Goggan et al",0,10800,2018
2,Lloyd Doggett (D),N00006023,0,American Assn for Justice,10000,10000,2018
3,Lloyd Doggett (D),N00006023,0,American Federation of Teachers,10000,10000,2018
4,Lloyd Doggett (D),N00006023,0,Carpenters & Joiners Union,10000,10000,2018
5,Lloyd Doggett (D),N00006023,0,Communications Workers of America,10000,10000,2018
6,Lloyd Doggett (D),N00006023,0,International Brotherhood of Electrical Workers,10000,10000,2018
7,Lloyd Doggett (D),N00006023,0,International Longshoremens Assn,10000,10000,2018
8,Lloyd Doggett (D),N00006023,0,Ironworkers Union,10000,10000,2018
9,Lloyd Doggett (D),N00006023,0,Laborers Union/Midwest Region,10000,10000,2018
0,Mike Doyle (D),N00001373,16400,JStreetPAC,1000,17400,2010
1,Mike Doyle (D),N00001373,11200,Law Office of Eric M Kamerath,0,11200,2010
2,Mike Doyle (D),N00001373,9100,Reed Smith LLP,1000,10100,2010
3,Mike Doyle (D),N00001373,0,America's Communication Assn,10000,10000,2010
4,Mike Doyle (D),N00001373,0,United Steelworkers,10000,10000,2010
5,Mike Doyle (D),N00001373,0,Teamsters Union,7500,7500,2010
6,Mike Doyle (D),N00001373,0,National Air Traffic Controllers Assn,6000,6000,2010
7,Mike Doyle (D),N00001373,2250,National Assn of Broadcasters,3500,5750,2010
8,Mike Doyle (D),N00001373,5500,Carnegie Mellon University,0,5500,2010
9,Mike Doyle (D),N00001373,5300,Quicken Loans,0,5300,2010
0,Mike Doyle (D),N00001373,10000,Acusis LLC,0,10000,2012
1,Mike Doyle (D),N00001373,0,Communications Workers Local 13000,10000,10000,2012
2,Mike Doyle (D),N00001373,0,Endo Pharmaceuticals,10000,10000,2012
3,Mike Doyle (D),N00001373,0,Exelon Corp,10000,10000,2012
4,Mike Doyle (D),N00001373,0,FirstEnergy Corp,10000,10000,2012
5,Mike Doyle (D),N00001373,0,GenOn Energy,10000,10000,2012
6,Mike Doyle (D),N00001373,0,International Brotherhood of Electrical Workers,10000,10000,2012
7,Mike Doyle (D),N00001373,0,Machinists/Aerospace Workers Union,10000,10000,2012
8,Mike Doyle (D),N00001373,0,National Auto Dealers Assn,10000,10000,2012
9,Mike Doyle (D),N00001373,0,National Beer Wholesalers Assn,10000,10000,2012
0,Mike Doyle (D),N00001373,0,Plumbers/Pipefitters Union,15000,15000,2014
1,Mike Doyle (D),N00001373,1000,Comcast Corp,10000,11000,2014
2,Mike Doyle (D),N00001373,0,American Assn for Justice,10000,10000,2014
3,Mike Doyle (D),N00001373,0,Carpenters & Joiners Union,10000,10000,2014
4,Mike Doyle (D),N00001373,0,Endo Pharmaceuticals,10000,10000,2014
5,Mike Doyle (D),N00001373,0,Exelon Corp,10000,10000,2014
6,Mike Doyle (D),N00001373,0,FirstEnergy Corp,10000,10000,2014
7,Mike Doyle (D),N00001373,0,International Brotherhood of Electrical Workers,10000,10000,2014
8,Mike Doyle (D),N00001373,0,Ironworkers Union,10000,10000,2014
9,Mike Doyle (D),N00001373,0,Machinists/Aerospace Workers Union,10000,10000,2014
0,Mike Doyle (D),N00001373,1250,America's Communication Assn,10000,11250,2016
1,Mike Doyle (D),N00001373,0,American Crystal Sugar,10000,10000,2016
2,Mike Doyle (D),N00001373,0,American Lighting Assn,10000,10000,2016
3,Mike Doyle (D),N00001373,0,American Resort Development Assn,10000,10000,2016
4,Mike Doyle (D),N00001373,0,Carpenters & Joiners Union,10000,10000,2016
5,Mike Doyle (D),N00001373,0,Comcast Corp,10000,10000,2016
6,Mike Doyle (D),N00001373,0,Communications Workers Local 13000,10000,10000,2016
7,Mike Doyle (D),N00001373,0,Exelon Corp,10000,10000,2016
8,Mike Doyle (D),N00001373,0,FirstEnergy Corp,10000,10000,2016
9,Mike Doyle (D),N00001373,0,International Brotherhood of Electrical Workers,10000,10000,2016
