,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Steve Watkins (R),N00042126,30101,Stormont Vail Healthcare,0,30101,2018
1,Steve Watkins (R),N00042126,10800,Dennis Sumner Construction Co,0,10800,2018
2,Steve Watkins (R),N00042126,10800,Watco Companies,0,10800,2018
3,Steve Watkins (R),N00042126,0,Majority Cmte PAC,10000,10000,2018
4,Steve Watkins (R),N00042126,8100,Macerich Co,0,8100,2018
5,Steve Watkins (R),N00042126,8100,Vess Oil Corp,0,8100,2018
6,Steve Watkins (R),N00042126,0,American Society of Anesthesiologists,7500,7500,2018
7,Steve Watkins (R),N00042126,0,With Honor PAC,6000,6000,2018
8,Steve Watkins (R),N00042126,5400,Amber Mountain,0,5400,2018
9,Steve Watkins (R),N00042126,5400,American Warrior Inc,0,5400,2018
0,Sharice Davids (D),N00042626,61547,Swing Left,125,61672,2018
1,Sharice Davids (D),N00042626,48973,EMILY's List,10000,58973,2018
2,Sharice Davids (D),N00042626,43300,Democracy Engine,0,43300,2018
3,Sharice Davids (D),N00042626,25532,Google Inc,0,25532,2018
4,Sharice Davids (D),N00042626,14885,AmeriPAC: The Fund for a Greater America,10000,24885,2018
5,Sharice Davids (D),N00042626,23067,Stanford University,0,23067,2018
6,Sharice Davids (D),N00042626,12540,Democratic Congressional Campaign Cmte,5000,17540,2018
7,Sharice Davids (D),N00042626,14135,US Government,0,14135,2018
8,Sharice Davids (D),N00042626,10800,DE Shaw & Co,0,10800,2018
9,Sharice Davids (D),N00042626,10795,Cornell University,0,10795,2018
0,Lori Trahan (D),N00041808,21646,"City of Lowell, MA",0,21646,2018
1,Lori Trahan (D),N00041808,21000,Market Basket Inc,0,21000,2018
2,Lori Trahan (D),N00041808,17500,Eastern Salt Co,0,17500,2018
3,Lori Trahan (D),N00041808,16400,"Mintz, Levin et al",0,16400,2018
4,Lori Trahan (D),N00041808,16200,Crossharbor Capital Partners,0,16200,2018
5,Lori Trahan (D),N00041808,0,Teamsters Union,15000,15000,2018
6,Lori Trahan (D),N00041808,13500,Bain Capital,0,13500,2018
7,Lori Trahan (D),N00041808,13500,Cargo Ventures,0,13500,2018
8,Lori Trahan (D),N00041808,13500,Harvard University Business School,0,13500,2018
9,Lori Trahan (D),N00041808,13400,Sps New England,0,13400,2018
0,Ayanna Pressley (D),N00042581,20600,New Boston Ventures,0,20600,2018
1,Ayanna Pressley (D),N00042581,12450,Foley Hoag LLP,0,12450,2018
2,Ayanna Pressley (D),N00042581,12050,Foley & Lardner,0,12050,2018
3,Ayanna Pressley (D),N00042581,11450,Goodwin,0,11450,2018
4,Ayanna Pressley (D),N00042581,0,The Collective PAC,11000,11000,2018
5,Ayanna Pressley (D),N00042581,10800,Inversant,0,10800,2018
6,Ayanna Pressley (D),N00042581,10800,Partnership for Democracy & Education,0,10800,2018
7,Ayanna Pressley (D),N00042581,9150,Wiley & Assoc,0,9150,2018
8,Ayanna Pressley (D),N00042581,8850,Hemenway & Barnes,0,8850,2018
9,Ayanna Pressley (D),N00042581,8100,"Hinckley, Allen & Snyder",0,8100,2018
0,David Trone (D),N00039122,21600,Allied Beverage Group,0,21600,2018
1,David Trone (D),N00039122,16200,Tower Companies,0,16200,2018
2,David Trone (D),N00039122,11300,Coakley & Williams Construction,0,11300,2018
3,David Trone (D),N00039122,10800,Deutsch Family Wine & Spirits,0,10800,2018
4,David Trone (D),N00039122,10800,Finmarc Management,0,10800,2018
5,David Trone (D),N00039122,9950,Total Wine & More,0,9950,2018
6,David Trone (D),N00039122,7650,Meltzer Group,0,7650,2018
7,David Trone (D),N00039122,6400,Kiddar Capital,0,6400,2018
8,David Trone (D),N00039122,6400,Natelli Communities,0,6400,2018
9,David Trone (D),N00039122,5900,Retail Services & Systems Inc,0,5900,2018
