,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Richard E Neal (D),N00000153,34475,Massachusetts Mutual Life Insurance,5000,39475,2014
1,Richard E Neal (D),N00000153,19250,Hartford Financial Services,3000,22250,2014
2,Richard E Neal (D),N00000153,9000,Ernst & Young,10000,19000,2014
3,Richard E Neal (D),N00000153,1000,Investment Co Institute,12500,13500,2014
4,Richard E Neal (D),N00000153,2000,Citigroup Inc,9500,11500,2014
5,Richard E Neal (D),N00000153,1500,New York Life Insurance,10000,11500,2014
6,Richard E Neal (D),N00000153,500,Securities Industry & Financial Mkt Assn,10000,10500,2014
7,Richard E Neal (D),N00000153,5500,"Akin, Gump et al",4863,10363,2014
8,Richard E Neal (D),N00000153,0,AFLAC Inc,10000,10000,2014
9,Richard E Neal (D),N00000153,0,American Assn of Orthopaedic Surgeons,10000,10000,2014
0,Richard E Neal (D),N00000153,32750,Massachusetts Mutual Life Insurance,7500,40250,2016
1,Richard E Neal (D),N00000153,19000,Prudential Financial,15000,34000,2016
2,Richard E Neal (D),N00000153,23000,Fidelity Investments,0,23000,2016
3,Richard E Neal (D),N00000153,16631,Putnam Investments,3000,19631,2016
4,Richard E Neal (D),N00000153,10750,State Street Bank & Trust,6500,17250,2016
5,Richard E Neal (D),N00000153,7000,Ernst & Young,10000,17000,2016
6,Richard E Neal (D),N00000153,1500,MetLife Inc,15000,16500,2016
7,Richard E Neal (D),N00000153,0,American Resort Development Assn,15000,15000,2016
8,Richard E Neal (D),N00000153,0,American Institute of CPAs,14000,14000,2016
9,Richard E Neal (D),N00000153,0,Nationwide,12500,12500,2016
0,Richard E Neal (D),N00000153,92750,Votesane PAC,0,92750,2018
1,Richard E Neal (D),N00000153,26550,Massachusetts Mutual Life Insurance,7500,34050,2018
2,Richard E Neal (D),N00000153,21650,Raytheon Co,10000,31650,2018
3,Richard E Neal (D),N00000153,22850,Greater Boston Urology,0,22850,2018
4,Richard E Neal (D),N00000153,12000,State Street Bank & Trust,10000,22000,2018
5,Richard E Neal (D),N00000153,8000,Ernst & Young,10000,18000,2018
6,Richard E Neal (D),N00000153,16250,Fidelity Investments,0,16250,2018
7,Richard E Neal (D),N00000153,5000,Eli Lilly & Co,10000,15000,2018
8,Richard E Neal (D),N00000153,2700,Altria Group,10000,12700,2018
9,Richard E Neal (D),N00000153,2500,Merck & Co,10000,12500,2018
0,Eleanor Holmes Norton (D),N00001692,5600,Carmen Group,0,5600,2010
1,Eleanor Holmes Norton (D),N00001692,0,Machinists/Aerospace Workers Union,5000,5000,2010
2,Eleanor Holmes Norton (D),N00001692,0,Plumbers/Pipefitters Union,5000,5000,2010
3,Eleanor Holmes Norton (D),N00001692,0,Service Employees International Union,5000,5000,2010
4,Eleanor Holmes Norton (D),N00001692,0,SMART Transportation Division,5000,5000,2010
5,Eleanor Holmes Norton (D),N00001692,5000,Washington Redskins,0,5000,2010
6,Eleanor Holmes Norton (D),N00001692,0,American Federation of Government Employees,3000,3000,2010
7,Eleanor Holmes Norton (D),N00001692,2800,Washington Intern Student Housing,0,2800,2010
8,Eleanor Holmes Norton (D),N00001692,0,American Federation of State/Cnty/Munic Employees,2500,2500,2010
9,Eleanor Holmes Norton (D),N00001692,0,American Federation of Teachers,2500,2500,2010
0,Eleanor Holmes Norton (D),N00001692,21000,Savills Inc,0,21000,2012
1,Eleanor Holmes Norton (D),N00001692,2500,Forest City Enterprises,10000,12500,2012
2,Eleanor Holmes Norton (D),N00001692,0,Carpenters & Joiners Union,10000,10000,2012
3,Eleanor Holmes Norton (D),N00001692,0,Deloitte LLP,10000,10000,2012
4,Eleanor Holmes Norton (D),N00001692,0,Machinists/Aerospace Workers Union,10000,10000,2012
5,Eleanor Holmes Norton (D),N00001692,0,National Assn of Realtors,10000,10000,2012
6,Eleanor Holmes Norton (D),N00001692,0,Plumbers/Pipefitters Union,10000,10000,2012
7,Eleanor Holmes Norton (D),N00001692,0,Sheet Metal Workers Union,10000,10000,2012
8,Eleanor Holmes Norton (D),N00001692,0,Operating Engineers Union,7500,7500,2012
9,Eleanor Holmes Norton (D),N00001692,5300,William C Smith & Co,0,5300,2012
