,cand_name,cid,indivs,org_name,pacs,total,cycle
0,David Schweikert (R),N00006460,86802,Club for Growth,100,86902,2010
1,David Schweikert (R),N00006460,21600,WDP Partners,0,21600,2010
2,David Schweikert (R),N00006460,11200,Bill Luke Chrysler/Jeep/Dodge,0,11200,2010
3,David Schweikert (R),N00006460,11200,Blackstone Group,0,11200,2010
4,David Schweikert (R),N00006460,11200,Quyp Holdings LLC,0,11200,2010
5,David Schweikert (R),N00006460,10800,Concept Development,0,10800,2010
6,David Schweikert (R),N00006460,0,Allergan PLC,10000,10000,2010
7,David Schweikert (R),N00006460,0,Majority Cmte PAC,10000,10000,2010
8,David Schweikert (R),N00006460,9474,Bernard Marcus Family Foundation,0,9474,2010
9,David Schweikert (R),N00006460,8476,Show Me Institute,0,8476,2010
0,David Schweikert (R),N00006460,9950,Express Scripts,10000,19950,2012
1,David Schweikert (R),N00006460,0,Honeywell International,18999,18999,2012
2,David Schweikert (R),N00006460,15000,Sellstate Nres,0,15000,2012
3,David Schweikert (R),N00006460,0,College of American Pathologists,13500,13500,2012
4,David Schweikert (R),N00006460,13100,Southwest Retirement Corp,0,13100,2012
5,David Schweikert (R),N00006460,12030,Pragmatic Marketing,0,12030,2012
6,David Schweikert (R),N00006460,0,National Assn of Insurance & Financial Advisors,12000,12000,2012
7,David Schweikert (R),N00006460,6450,Health Net Inc,5000,11450,2012
8,David Schweikert (R),N00006460,10900,Wdp Partners,0,10900,2012
9,David Schweikert (R),N00006460,250,Boeing Co,10000,10250,2012
0,David Schweikert (R),N00006460,13400,Southwest Retirement Corp,0,13400,2014
1,David Schweikert (R),N00006460,2500,Intel Corp,8000,10500,2014
2,David Schweikert (R),N00006460,10400,Nextmed,0,10400,2014
3,David Schweikert (R),N00006460,10400,Sgc Global Industries,0,10400,2014
4,David Schweikert (R),N00006460,10400,Walton International Group,0,10400,2014
5,David Schweikert (R),N00006460,0,Honeywell International,10000,10000,2014
6,David Schweikert (R),N00006460,0,Koch Industries,10000,10000,2014
7,David Schweikert (R),N00006460,0,National Beer Wholesalers Assn,10000,10000,2014
8,David Schweikert (R),N00006460,600,Pinnacle West Capital,7500,8100,2014
9,David Schweikert (R),N00006460,0,American Society of Anesthesiologists,8000,8000,2014
0,David Schweikert (R),N00006460,0,Allergan PLC,10000,10000,2016
1,David Schweikert (R),N00006460,0,Cox Enterprises,10000,10000,2016
2,David Schweikert (R),N00006460,0,Express Scripts,10000,10000,2016
3,David Schweikert (R),N00006460,0,Koch Industries,10000,10000,2016
4,David Schweikert (R),N00006460,0,National Assn of Insurance & Financial Advisors,10000,10000,2016
5,David Schweikert (R),N00006460,0,Plumbers/Pipefitters Union,10000,10000,2016
6,David Schweikert (R),N00006460,0,USAA,10000,10000,2016
7,David Schweikert (R),N00006460,0,National Assn of Realtors,9000,9000,2016
8,David Schweikert (R),N00006460,1000,Intel Corp,7000,8000,2016
9,David Schweikert (R),N00006460,0,Honeywell International,7500,7500,2016
0,David Schweikert (R),N00006460,3750,Intel Corp,10000,13750,2018
1,David Schweikert (R),N00006460,3100,Northwestern Mutual Life Insurance,10000,13100,2018
2,David Schweikert (R),N00006460,4500,"Akin, Gump et al",8250,12750,2018
3,David Schweikert (R),N00006460,2700,Express Scripts,10000,12700,2018
4,David Schweikert (R),N00006460,11300,WDP Partners,0,11300,2018
5,David Schweikert (R),N00006460,10800,Concept Development,0,10800,2018
6,David Schweikert (R),N00006460,0,Allergan PLC,10000,10000,2018
7,David Schweikert (R),N00006460,0,American Bankers Assn,10000,10000,2018
8,David Schweikert (R),N00006460,0,American Kidney Stone Management,10000,10000,2018
9,David Schweikert (R),N00006460,0,American Society of Anesthesiologists,10000,10000,2018
