,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Jose E Serrano (D),N00001813,0,American Postal Workers Union,10000,10000,2012
1,Jose E Serrano (D),N00001813,0,Deloitte LLP,10000,10000,2012
2,Jose E Serrano (D),N00001813,0,National Assn of Realtors,10000,10000,2012
3,Jose E Serrano (D),N00001813,0,Operating Engineers Union,10000,10000,2012
4,Jose E Serrano (D),N00001813,0,Laborers Union,7500,7500,2012
5,Jose E Serrano (D),N00001813,0,National Assn of Letter Carriers,7500,7500,2012
6,Jose E Serrano (D),N00001813,0,National Beer Wholesalers Assn,7500,7500,2012
7,Jose E Serrano (D),N00001813,0,National Rural Letter Carriers Assn,7500,7500,2012
8,Jose E Serrano (D),N00001813,0,American Federation of State/Cnty/Munic Employees,7000,7000,2012
9,Jose E Serrano (D),N00001813,0,American Assn for Justice,6000,6000,2012
0,Jose E Serrano (D),N00001813,0,American Federation of Teachers,10000,10000,2014
1,Jose E Serrano (D),N00001813,0,Deloitte LLP,10000,10000,2014
2,Jose E Serrano (D),N00001813,0,National Assn of Letter Carriers,10000,10000,2014
3,Jose E Serrano (D),N00001813,0,National Assn of Realtors,10000,10000,2014
4,Jose E Serrano (D),N00001813,0,American Crystal Sugar,7500,7500,2014
5,Jose E Serrano (D),N00001813,0,American Postal Workers Union,7500,7500,2014
6,Jose E Serrano (D),N00001813,0,National Beer Wholesalers Assn,6000,6000,2014
7,Jose E Serrano (D),N00001813,0,National Postal Mail Handlers Union,5500,5500,2014
8,Jose E Serrano (D),N00001813,0,American Assn for Justice,5000,5000,2014
9,Jose E Serrano (D),N00001813,0,American Federation of State/Cnty/Munic Employees,5000,5000,2014
0,Jose E Serrano (D),N00001813,0,American Federation of Teachers,10000,10000,2016
1,Jose E Serrano (D),N00001813,0,Committee for Hispanic Causes-BOLD PAC,10000,10000,2016
2,Jose E Serrano (D),N00001813,0,Deloitte LLP,10000,10000,2016
3,Jose E Serrano (D),N00001813,0,Machinists/Aerospace Workers Union,10000,10000,2016
4,Jose E Serrano (D),N00001813,10000,Monroe College,0,10000,2016
5,Jose E Serrano (D),N00001813,0,National Assn of Letter Carriers,10000,10000,2016
6,Jose E Serrano (D),N00001813,0,National Assn of Realtors,10000,10000,2016
7,Jose E Serrano (D),N00001813,0,Service Employees International Union,10000,10000,2016
8,Jose E Serrano (D),N00001813,5400,JStreetPAC,2500,7900,2016
9,Jose E Serrano (D),N00001813,7800,Bronx-Lebanon Hospital Center,0,7800,2016
0,Jose E Serrano (D),N00001813,0,American Assn for Justice,10000,10000,2018
1,Jose E Serrano (D),N00001813,0,American Federation of Teachers,10000,10000,2018
2,Jose E Serrano (D),N00001813,0,Deloitte LLP,10000,10000,2018
3,Jose E Serrano (D),N00001813,0,Machinists/Aerospace Workers Union,10000,10000,2018
4,Jose E Serrano (D),N00001813,0,National Assn of Realtors,10000,10000,2018
5,Jose E Serrano (D),N00001813,0,Transport Workers Union,10000,10000,2018
6,Jose E Serrano (D),N00001813,0,American Federation of State/Cnty/Munic Employees,8000,8000,2018
7,Jose E Serrano (D),N00001813,0,Boeing Co,7000,7000,2018
8,Jose E Serrano (D),N00001813,0,Lockheed Martin,6000,6000,2018
9,Jose E Serrano (D),N00001813,5400,Woodbranch Investments,0,5400,2018
0,Terri A Sewell (D),N00030622,6000,Radiance Technologies,7500,13500,2010
1,Terri A Sewell (D),N00030622,11400,Urology Centers of Alabama,0,11400,2010
2,Terri A Sewell (D),N00030622,1000,Alabama Power,10000,11000,2010
3,Terri A Sewell (D),N00030622,3500,Encompass Health,7500,11000,2010
4,Terri A Sewell (D),N00030622,0,Blue Cross/Blue Shield of Alabama,10000,10000,2010
5,Terri A Sewell (D),N00030622,0,National Rural Electric Cooperative Assn,10000,10000,2010
6,Terri A Sewell (D),N00030622,0,Regions Financial,10000,10000,2010
7,Terri A Sewell (D),N00030622,8050,Northwestern Mutual,0,8050,2010
8,Terri A Sewell (D),N00030622,0,Global Medical Response,7500,7500,2010
9,Terri A Sewell (D),N00030622,0,Home Depot,7500,7500,2010
